Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,5,28,3
3,0.037156,10,68,13
4,0.011023,22,344,67
5,0.008003,25,100,23
6,0.009754,27,108,14
7,0.007748,30,120,25
8,0.010317,32,128,30
9,0.008279,35,140,33
10,0.007449,37,148,30
11,0.008118,40,160,30
12,0.007647,42,168,39
13,0.008040,45,180,35
14,0.007471,47,188,29
15,0.008003,50,200,34
16,0.007611,52,208,40
17,0.009335,55,220,46
18,0.008893,57,228,43
19,0.008206,60,240,55
20,0.007574,62,248,50
21,0.007819,65,260,54
22,0.007656,67,268,45
23,0.008244,70,280,46
24,0.007521,72,288,55
25,0.008348,75,300,56
26,0.007507,77,308,61
27,0.007683,80,320,63
28,0.008160,82,328,66
29,0.007505,85,340,68
30,0.008486,85,0,0
31,0.007596,87,348,57
32,0.008193,90,360,73
33,0.007495,92,368,83
34,0.008178,95,380,85
35,0.007651,97,388,96
36,0.009022,100,400,99
37,0.006129,102,408,109
38,0.005678,105,420,108
39,0.005329,107,428,110
40,0.005250,107,0,0
41,0.005515,110,440,120
42,0.005276,112,448,121
43,0.005040,112,0,0
44,0.005785,115,460,129
45,0.006153,117,468,144
46,0.005405,117,0,0
47,0.005538,120,480,133
48,0.004888,122,488,139
49,0.004627,122,0,0
50,0.005163,125,500,149
51,0.004312,125,0,0
52,0.004920,127,508,148
53,0.004114,127,0,0
54,0.004875,130,520,165
55,0.005138,132,528,168
56,0.004080,132,0,0
57,0.004799,135,540,167
58,0.004306,135,0,0
59,0.005962,137,548,160
60,0.004572,137,0,0
61,0.005273,140,560,170
62,0.006111,142,568,167
63,0.012374,142,0,0
64,0.007266,147,1168,339
65,0.005295,150,600,169
66,0.004221,150,0,0
67,0.005064,152,608,167
68,0.004285,152,0,0
69,0.005766,155,620,176
70,0.005442,157,628,179
71,0.004392,157,0,0
72,0.005444,160,640,186
73,0.005154,160,0,0
74,0.006074,162,648,193
75,0.006586,165,660,199
76,0.005720,167,668,197
77,0.005878,167,0,0
78,0.006086,170,680,207
79,0.006069,172,688,199
80,0.006067,172,0,0
81,0.006104,175,700,198
82,0.006677,177,708,203
83,0.005729,180,720,215
84,0.005765,180,0,0
85,0.006402,182,728,224
86,0.005861,185,740,231
87,0.006026,187,748,227
88,0.006009,187,0,0
89,0.007564,190,760,247
90,0.007062,192,768,242
91,0.006220,195,780,256
92,0.006184,197,788,250
93,0.004354,197,0,0
94,0.006550,200,800,258
95,0.006159,202,808,263
96,0.004481,202,0,0
97,0.006675,205,820,252
98,0.006553,207,828,263
99,0.005014,207,0,0
100,0.006210,210,840,261
101,0.006272,212,848,270
102,0.023974,215,860,285
103,0.009307,220,1748,568
104,0.008479,225,1788,586
105,0.006346,227,908,294
106,0.004138,227,0,0
107,0.006223,230,920,284
108,0.006440,232,928,307
109,0.004264,232,0,0
110,0.006336,235,940,315
111,0.007850,237,948,313
112,0.008305,240,960,305
113,0.006855,242,968,304
114,0.004272,242,0,0
115,0.006753,245,980,322
116,0.006994,247,988,329
117,0.007148,250,1000,328
118,0.003963,250,0,0
119,0.006681,252,1008,343
120,0.006601,255,1020,336
121,0.004268,255,0,0
122,0.006484,257,1028,338
123,0.006947,260,1040,353
124,0.006773,262,1048,337
125,0.004261,262,0,0
126,0.006649,265,1060,368
127,0.006988,267,1068,378
128,0.007062,270,1080,370
129,0.004211,270,0,0
130,0.007000,272,1088,374
131,0.007135,275,1100,370
132,0.007660,277,1108,384
133,0.007654,280,1120,382
134,0.004463,280,0,0
135,0.008512,282,1128,379
136,0.008714,285,1140,395
137,0.008287,287,1148,390
138,0.007231,290,1160,397
139,0.007406,292,1168,405
140,0.007519,295,1180,406
141,0.007346,297,1188,402
142,0.007456,300,1200,410
143,0.004279,300,0,0
144,0.007254,302,1208,424
145,0.007679,305,1220,437
146,0.007547,307,1228,443
147,0.007654,310,1240,449
148,0.007575,312,1248,441
149,0.004283,312,0,0
150,0.007974,315,1260,459
151,0.009420,317,1268,465
152,0.008055,320,1280,475
153,0.007925,322,1288,481
154,0.009151,325,1300,480
155,0.009894,327,1308,477
156,0.010269,330,1320,477
157,0.013556,335,2668,976
158,0.010476,337,1348,478
159,0.009440,340,1360,493
160,0.012525,345,2748,1008
161,0.008508,347,1388,505
162,0.008621,350,1400,515
163,0.008760,352,1408,527
164,0.008795,355,1420,521
165,0.008647,357,1428,525
166,0.009407,360,1440,529
167,0.009561,362,1448,522
168,0.014054,367,2928,1085
169,0.009195,370,1480,548
170,0.011988,372,1488,543
171,0.016548,377,3008,1081
172,0.014535,382,3048,1119
173,0.009390,385,1540,590
174,0.014691,390,3108,1176
175,0.009648,392,1568,584
176,0.014923,397,3168,1201
177,0.010396,400,1600,613
178,0.015695,405,3228,1205
179,0.010056,407,1628,596
180,0.015798,412,3288,1211
181,0.016256,417,3328,1258
182,0.019028,422,3368,1322
183,0.018538,427,3408,1309
184,0.017208,432,3448,1335
185,0.017370,437,3488,1343
186,0.017675,442,3528,1362
187,0.018442,447,3568,1381
188,0.018489,452,3608,1387
189,0.025668,460,5488,2127
190,0.030713,467,5576,2124
191,0.029529,475,5668,2177
192,0.034844,485,7696,2971
193,0.035858,495,7856,3003
194,0.046020,507,10044,3877
195,0.052688,520,10296,3986
196,0.061951,535,12684,4778
197,0.081582,555,17472,5221
198,0.091778,575,18112,4274
199,0.096645,595,18752,3582
200,0.100617,615,19392,3261
201,0.105605,635,20032,3220
202,0.112075,655,20672,3164
203,0.119446,675,21312,3216
204,0.125331,695,21952,3344
205,0.133406,715,22592,3608
206,0.139082,735,23232,3734
207,0.146825,755,23872,3988
208,0.153766,775,24512,4274
209,0.159957,795,25152,4195
210,0.167900,815,25792,4608
211,0.174754,835,26432,4952
212,0.183146,855,27072,4852
213,0.192249,875,27712,4892
214,0.198843,895,28352,5211
215,0.207625,915,28992,5189
216,0.215696,935,29632,5304
217,0.224513,955,30272,5395
218,0.236676,975,30912,5371
219,0.243188,995,31552,5577
220,0.253328,1015,32192,5787
221,0.262613,1035,32832,5619
222,0.274086,1055,33472,5915
223,0.281233,1075,34112,5845
224,0.294836,1095,34752,5907
225,0.303298,1115,35392,6049
226,0.312753,1135,36032,6234
227,0.324517,1155,36672,6310
228,0.333333,1175,37312,6460
229,0.333333,1195,37952,6733
230,0.333333,1215,38592,6899
231,0.333333,1235,39232,7156
232,0.333333,1255,39872,7129
233,0.333333,1275,40512,7353
234,0.333333,1295,41152,7497
235,0.333333,1315,41792,7690
236,0.333333,1335,42432,7478
237,0.333333,1355,43072,7837
238,0.333333,1375,43712,7951
239,0.333333,1395,44352,7878
240,0.333333,1415,44992,8062
241,0.333333,1435,45632,8384
242,0.333333,1455,46272,8438
243,0.333333,1475,46912,8320
244,0.333333,1495,47552,8389
245,0.333333,1515,48192,8745
246,0.333333,1535,48832,9215
247,0.333333,1555,49472,9148
248,0.333333,1575,50112,9159
249,0.333333,1595,50752,9207
250,0.333333,1615,51392,9568
251,0.333333,1635,52032,9615
252,0.333333,1655,52672,9511
253,0.333333,1672,53264,9662
254,0.333333,1688,53808,9688
255,0.333333,1704,54320,9792
256,0.333333,1720,54832,10029
257,0.333333,1734,55304,9796
258,0.333333,1746,55728,10223
259,0.333333,1758,56132,9950
260,0.333333,1768,56468,9838
261,0.333333,1778,56780,10147
262,0.333333,1788,57096,10448
263,0.333333,1796,57388,10711
264,0.333333,1806,57700,10697
265,0.333333,1811,57924,11127
266,0.333333,1816,58108,11020
267,0.333333,1818,58200,11013
268,0.333333,1822,58304,11133
269,0.333333,1825,58428,10931
270,0.333333,1827,58484,11291
271,0.333333,1829,58556,11033
272,0.333333,1830,58612,10791
273,0.333333,1830,58648,11030
274,0.333333,1832,58660,10726
275,0.333333,1834,58720,10787
276,0.333333,1833,58764,11054
277,0.333333,1836,58744,11163
278,0.333333,1837,58856,11287
279,0.333333,1835,58808,11039
280,0.333333,1836,58820,11023
281,0.333333,1837,58832,10625
282,0.333333,1837,58844,10979
283,0.333333,1836,58856,11081
284,0.333333,1839,58848,11253
285,0.333333,1838,58880,11418
286,0.333333,1839,58888,11197
287,0.333333,1839,58924,10936
288,0.333333,1841,58920,11014
289,0.333333,1838,58960,10942
290,0.333333,1840,58920,11056
291,0.333333,1843,59000,11411
292,0.333333,1842,59040,11622
293,0.333333,1840,59000,11307
294,0.333333,1839,58956,11121
295,0.333333,1841,58940,11350
296,0.333333,1840,58964,11070
297,0.333333,1841,58936,11425
298,0.333333,1840,58996,11414
299,0.333333,1838,58924,10926
300,0.333333,1839,58888,11147
301,0.333333,1843,58988,11398
302,0.333333,1842,59024,11041
303,0.333333,1842,58972,11043
304,0.333333,1839,58992,11028
305,0.333333,1841,58940,10916
306,0.333333,1841,58980,10751
307,0.333333,1840,58996,10581
308,0.333333,1842,58980,10629
309,0.333333,1842,59024,10952
310,0.333333,1840,58968,10910
311,0.333333,1844,59012,10945
312,0.333333,1839,59012,11147
313,0.333333,1840,58960,11378
314,0.333333,1842,58996,10979
315,0.333333,1839,59000,11110
316,0.333333,1839,58892,11223
317,0.333333,1840,58932,11139
318,0.333333,1840,58932,10744
319,0.333333,1840,58948,10905
320,0.333333,1838,58948,10795
321,0.333333,1841,58928,10965
322,0.333333,1845,59052,10975
323,0.333333,1843,59092,11093
324,0.333333,1842,59028,11028
325,0.333333,1843,59056,11086
326,0.333333,1842,59028,11095
327,0.333333,1843,59032,11452
328,0.333333,1842,59052,11054
329,0.333333,1841,58952,10986
330,0.333333,1841,58964,11168
331,0.333333,1840,58976,11143
332,0.333333,1841,58956,10957
333,0.333333,1839,58952,10718
334,0.333333,1841,58948,11088
335,0.333333,1842,58992,11017
336,0.333333,1843,59012,11049
337,0.333333,1840,58984,10923
338,0.333333,1841,58956,10987
339,0.333333,1841,59000,11080
340,0.333333,1840,58984,11275
341,0.333333,1840,58920,11208
342,0.333333,1839,58920,11234
343,0.333333,1840,58940,11078
344,0.333333,1840,58956,10683
345,0.333333,1840,58968,10668
346,0.333333,1838,58932,10909
347,0.333333,1838,58880,11226
348,0.333333,1838,58884,11227
349,0.333333,1838,58912,11243
350,0.333333,1842,58944,11407
351,0.333333,1839,59012,11340
352,0.333333,1842,58968,11307
353,0.333333,1842,59024,11165
354,0.333333,1840,58984,10988
355,0.333333,1841,58968,10980
356,0.333333,1837,58936,11056
357,0.333333,1838,58896,11235
358,0.333333,1839,58900,11294
359,0.333333,1839,58916,11241
360,0.333333,1838,58920,11246
361,0.333333,1839,58872,11601
362,0.333333,1838,58900,11370
363,0.333333,1840,58948,11217
364,0.333333,1838,58940,11464
365,0.333333,1840,58948,11356
366,0.333333,1842,58960,11350
367,0.333333,1839,58992,11219
368,0.333333,1839,58924,11449
369,0.333333,1839,58924,10945
370,0.333333,1840,58944,10891
371,0.333333,1841,58956,10731
372,0.333333,1842,59016,11084
373,0.333333,1840,58944,10978
374,0.333333,1839,58912,10979
375,0.333333,1837,58880,10710
376,0.333333,1839,58896,11033
377,0.333333,1841,58968,11480
378,0.333333,1841,58980,11265
379,0.333333,1840,58964,11118
380,0.333333,1838,58924,11090
381,0.333333,1838,58908,10987
382,0.333333,1841,58932,11085
383,0.333333,1841,58976,11304
384,0.333333,1837,58888,11326
385,0.333333,1839,58880,11268
386,0.333333,1838,58888,11237
387,0.333333,1839,58844,11227
388,0.333333,1839,58908,11207
389,0.333333,1840,58940,10979
390,0.333333,1841,58960,10814
