Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,8,48,5
3,0.042928,16,112,41
4,0.010212,37,572,145
5,0.007707,45,344,99
6,0.010968,49,196,49
7,0.008083,54,216,46
8,0.008964,58,232,66
9,0.008133,62,248,69
10,0.007368,66,264,65
11,0.008002,70,280,68
12,0.008385,74,296,67
13,0.008292,79,316,86
14,0.007535,83,332,89
15,0.008018,87,348,92
16,0.008491,91,364,88
17,0.009792,95,380,94
18,0.007599,99,396,94
19,0.007890,104,416,117
20,0.007640,108,432,108
21,0.008178,112,448,108
22,0.007570,116,464,125
23,0.007569,120,480,117
24,0.008333,120,0,0
25,0.007642,124,496,128
26,0.008153,129,516,137
27,0.007389,133,532,166
28,0.008208,137,548,175
29,0.007572,141,564,167
30,0.007864,145,580,166
31,0.007699,149,596,182
32,0.008030,154,616,178
33,0.007445,158,632,214
34,0.008275,162,648,223
35,0.008760,166,664,205
36,0.010355,170,680,222
37,0.006309,174,696,224
38,0.006165,179,716,219
39,0.005593,183,732,246
40,0.004520,183,0,0
41,0.005925,187,748,246
42,0.006338,191,764,248
43,0.004546,191,0,0
44,0.006320,195,780,257
45,0.006179,199,796,278
46,0.004540,199,0,0
47,0.006036,204,816,275
48,0.006361,208,832,291
49,0.004281,208,0,0
50,0.006116,212,848,291
51,0.006143,216,864,310
52,0.004366,216,0,0
53,0.006001,220,880,306
54,0.006408,224,896,318
55,0.004189,224,0,0
56,0.006517,229,916,341
57,0.006592,233,932,320
58,0.004413,233,0,0
59,0.007831,237,948,351
60,0.008196,241,964,339
61,0.006540,245,980,357
62,0.006979,249,996,355
63,0.006950,254,1016,388
64,0.004490,254,0,0
65,0.006789,258,1032,383
66,0.007610,262,1048,371
67,0.007367,266,1064,374
68,0.004447,266,0,0
69,0.007452,270,1080,430
70,0.007670,274,1096,411
71,0.008102,279,1116,422
72,0.008028,283,1132,436
73,0.007594,287,1148,432
74,0.007498,291,1164,430
75,0.008447,295,1180,422
76,0.008287,299,1196,466
77,0.007945,304,1216,463
78,0.008200,308,1232,462
79,0.008916,312,1248,473
80,0.010555,316,1264,452
81,0.010242,320,1280,502
82,0.008968,324,1296,483
83,0.008816,329,1316,484
84,0.009374,333,1332,492
85,0.009479,337,1348,490
86,0.015584,345,2744,1062
87,0.010835,349,1396,528
88,0.014275,358,2848,1079
89,0.011064,362,1448,539
90,0.015748,370,2944,1106
91,0.014906,379,3012,1144
92,0.010691,383,1532,607
93,0.017636,391,3112,1194
94,0.017735,399,3176,1272
95,0.016442,408,3248,1297
96,0.018105,416,3312,1328
97,0.017687,424,3376,1358
98,0.017982,433,3448,1342
99,0.018085,441,3512,1384
100,0.025439,454,5392,2179
101,0.026506,466,5544,2287
102,0.029592,479,5692,2337
103,0.030612,491,5844,2393
104,0.038252,508,8024,3265
105,0.049811,529,10404,4287
106,0.064853,554,13036,5401
107,0.085562,583,15968,6578
108,0.102989,616,19248,7994
109,0.113556,649,20312,8555
110,0.124485,683,21384,9063
111,0.135603,716,22448,9615
112,0.148031,749,23512,7067
113,0.157213,783,24584,5147
114,0.168360,816,25648,5420
115,0.183258,849,26712,5662
116,0.195363,883,27784,5776
117,0.210831,916,28848,6113
118,0.225291,949,29912,6370
119,0.240794,983,30984,6602
120,0.255752,1016,32048,7374
121,0.278615,1049,33112,7661
122,0.291008,1083,34184,7915
123,0.308155,1116,35248,8451
124,0.326389,1149,36312,8951
125,0.333333,1183,37384,9335
126,0.333333,1216,38448,9550
127,0.333333,1249,39512,9969
128,0.333333,1283,40584,10285
129,0.333333,1316,41648,10414
130,0.333333,1349,42712,10629
131,0.333333,1383,43784,10957
132,0.333333,1416,44848,11696
133,0.333333,1449,45912,11754
134,0.333333,1483,46984,11891
135,0.333333,1516,48048,12225
136,0.333333,1549,49112,12217
137,0.333333,1583,50184,12483
138,0.333333,1616,51248,12839
139,0.333333,1649,52312,12819
140,0.333333,1683,53384,13019
141,0.333333,1716,54448,13173
142,0.333333,1749,55512,13293
143,0.333333,1783,56584,13313
144,0.333333,1816,57648,13432
145,0.333333,1849,58712,13798
146,0.333333,1883,59784,14423
147,0.333333,1916,60848,14408
148,0.333333,1949,61912,14899
149,0.333333,1983,62984,15286
150,0.333333,2016,64048,15300
151,0.333333,2049,65112,15711
152,0.333333,2083,66184,16011
153,0.333333,2116,67248,16276
154,0.333333,2149,68312,16571
155,0.333333,2183,69384,16578
156,0.333333,2216,70448,16977
157,0.333333,2249,71512,16880
158,0.333333,2283,72584,16996
159,0.333333,2316,73648,17273
160,0.333333,2349,74712,17366
161,0.333333,2383,75784,17813
162,0.333333,2416,76848,18340
163,0.333333,2449,77912,18035
164,0.333333,2483,78984,18647
165,0.333333,2516,80048,18587
166,0.333333,2549,81112,18973
167,0.333333,2583,82184,19109
168,0.333333,2616,83248,19399
169,0.333333,2649,84312,20220
170,0.333333,2683,85384,20372
171,0.333333,2715,86448,20861
172,0.333333,2746,87456,20738
173,0.333333,2776,88436,20831
174,0.333333,2805,89376,21101
175,0.333333,2833,90288,21139
176,0.333333,2860,91176,21713
177,0.333333,2884,91988,21971
178,0.333333,2908,92776,22499
179,0.333333,2932,93548,22194
180,0.333333,2949,94180,22904
181,0.333333,2968,94776,22893
182,0.333333,2984,95324,22921
183,0.333333,2998,95808,23090
184,0.333333,3011,96256,23365
185,0.333333,3023,96664,23099
