Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,8,48,5
3,0.049479,16,112,41
4,0.008857,41,736,190
5,0.006957,45,180,54
6,0.009509,49,196,49
7,0.007807,54,216,46
8,0.010561,58,232,66
9,0.007584,62,248,69
10,0.007638,66,264,65
11,0.007684,70,280,68
12,0.008585,74,296,67
13,0.007968,79,316,86
14,0.007524,83,332,89
15,0.009451,87,348,92
16,0.010294,91,364,88
17,0.007546,95,380,94
18,0.007592,99,396,94
19,0.008050,104,416,117
20,0.008153,108,432,108
21,0.007848,112,448,108
22,0.007610,116,464,125
23,0.008161,120,480,117
24,0.007424,124,496,128
25,0.008027,129,516,137
26,0.007555,133,532,166
27,0.007988,137,548,175
28,0.007496,141,564,167
29,0.007691,145,580,166
30,0.007541,149,596,182
31,0.008264,154,616,178
32,0.007699,158,632,214
33,0.008674,158,0,0
34,0.008101,162,648,223
35,0.006202,166,664,205
36,0.005615,170,680,222
37,0.005870,174,696,224
38,0.005613,179,716,219
39,0.004195,179,0,0
40,0.005757,183,732,246
41,0.004341,183,0,0
42,0.005766,187,748,246
43,0.005916,191,764,248
44,0.004314,191,0,0
45,0.005829,195,780,257
46,0.006652,199,796,278
47,0.004674,199,0,0
48,0.006222,204,816,275
49,0.006322,208,832,291
50,0.004293,208,0,0
51,0.005915,212,848,291
52,0.006175,216,864,310
53,0.004246,216,0,0
54,0.006094,220,880,306
55,0.006279,224,896,318
56,0.004420,224,0,0
57,0.006343,229,916,341
58,0.006740,233,932,320
59,0.008230,237,948,351
60,0.012131,241,964,339
61,0.006623,245,980,357
62,0.006952,249,996,355
63,0.007100,254,1016,388
64,0.004294,254,0,0
65,0.007096,258,1032,383
66,0.007239,262,1048,371
67,0.007127,266,1064,374
68,0.007417,270,1080,430
69,0.004212,270,0,0
70,0.007768,274,1096,411
71,0.007621,279,1116,422
72,0.007732,283,1132,436
73,0.007540,287,1148,432
74,0.008089,291,1164,430
75,0.008087,295,1180,422
76,0.008344,299,1196,466
77,0.007765,304,1216,463
78,0.004720,304,0,0
79,0.007964,308,1232,462
80,0.009605,312,1248,473
81,0.009637,316,1264,452
82,0.008597,320,1280,502
83,0.008213,324,1296,483
84,0.008742,329,1316,484
85,0.008473,333,1332,492
86,0.008568,337,1348,490
87,0.009033,341,1364,540
88,0.012937,349,2776,1050
89,0.009652,354,1416,542
90,0.009824,358,1432,537
91,0.009396,362,1448,539
92,0.014082,370,2944,1106
93,0.009813,374,1496,557
94,0.011077,379,1516,587
95,0.015082,387,3080,1199
96,0.018080,395,3144,1205
97,0.018201,404,3212,1322
98,0.017023,412,3280,1283
99,0.016874,420,3344,1379
100,0.018116,429,3412,1333
101,0.017643,437,3480,1367
102,0.021548,445,3544,1413
103,0.025410,458,5444,2231
104,0.028648,470,5592,2289
105,0.028802,483,5744,2399
106,0.037087,499,7888,3157
107,0.038453,516,8160,3358
108,0.050462,537,10572,4368
109,0.069207,562,13236,5469
110,0.094426,595,18580,7609
111,0.104388,629,19648,8288
112,0.113904,662,20716,8732
113,0.125485,695,21780,9296
114,0.136102,729,22848,9312
115,0.146017,762,23916,5732
116,0.159145,795,24980,5197
117,0.170836,829,26048,5480
118,0.185257,862,27116,5666
119,0.197865,895,28180,5937
120,0.215020,929,29248,6276
121,0.227344,962,30316,6372
122,0.243433,995,31380,6907
123,0.259514,1029,32448,7585
124,0.276571,1062,33516,7666
125,0.289841,1095,34580,8044
126,0.310443,1129,35648,8832
127,0.325935,1162,36716,9004
128,0.333333,1195,37780,9467
129,0.333333,1229,38848,9612
130,0.333333,1262,39916,10229
131,0.333333,1295,40980,10226
132,0.333333,1329,42048,10587
133,0.333333,1362,43116,10671
134,0.333333,1395,44180,11179
135,0.333333,1429,45248,11743
136,0.333333,1462,46316,11900
137,0.333333,1495,47380,12029
138,0.333333,1529,48448,12101
139,0.333333,1562,49516,12365
140,0.333333,1595,50580,12579
141,0.333333,1629,51648,12894
142,0.333333,1662,52716,12852
143,0.333333,1695,53780,13133
144,0.333333,1729,54848,13275
145,0.333333,1762,55916,13117
146,0.333333,1795,56980,13500
147,0.333333,1829,58048,13528
148,0.333333,1862,59116,14015
149,0.333333,1895,60180,14416
150,0.333333,1929,61248,14573
151,0.333333,1962,62316,14997
152,0.333333,1995,63380,15394
153,0.333333,2029,64448,15385
154,0.333333,2062,65516,15917
155,0.333333,2095,66580,16032
156,0.333333,2129,67648,16511
157,0.333333,2162,68716,16486
158,0.333333,2195,69780,16781
159,0.333333,2229,70848,16881
160,0.333333,2262,71916,16921
161,0.333333,2295,72980,17228
162,0.333333,2329,74048,17211
163,0.333333,2362,75116,17312
164,0.333333,2395,76180,18188
165,0.333333,2429,77248,18316
166,0.333333,2462,78316,18230
167,0.333333,2495,79380,18621
168,0.333333,2529,80448,18631
169,0.333333,2562,81516,19085
170,0.333333,2595,82580,19233
171,0.333333,2629,83648,19608
172,0.333333,2662,84716,20374
173,0.333333,2695,85780,20537
174,0.333333,2728,86836,20777
175,0.333333,2758,87828,20802
176,0.333333,2787,88788,20966
177,0.333333,2816,89724,21088
178,0.333333,2843,90628,21349
179,0.333333,2869,91488,21724
180,0.333333,2894,92280,22328
181,0.333333,2918,93072,22334
182,0.333333,2937,93808,22390
183,0.333333,2958,94400,23065
184,0.333333,2974,94996,22813
185,0.333333,2989,95508,22958
186,0.333333,3003,95976,23183
