Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,1,4,0
3,0.048321,3,20,1
4,0.014137,8,140,16
5,0.006709,10,76,11
6,0.009717,10,40,3
7,0.007593,11,44,3
8,0.008700,12,48,5
9,0.007656,13,52,6
10,0.008258,14,56,4
11,0.007428,15,60,7
12,0.008097,15,60,6
13,0.007884,15,0,0
14,0.007903,16,64,8
15,0.009630,17,68,6
16,0.009207,19,148,19
17,0.007696,20,80,9
18,0.008063,20,80,8
19,0.007227,21,84,8
20,0.005935,21,0,0
21,0.005710,22,88,7
22,0.005520,23,92,13
23,0.006030,23,0,0
24,0.005444,24,96,10
25,0.006481,25,100,11
26,0.005903,25,100,9
27,0.005371,25,0,0
28,0.005582,26,104,5
29,0.006054,27,108,8
30,0.005634,27,0,0
31,0.005612,28,112,8
32,0.006325,29,116,10
33,0.005535,29,0,0
34,0.005795,30,120,9
35,0.006098,30,120,8
36,0.005462,31,124,7
37,0.006395,31,0,0
38,0.006818,32,128,10
39,0.006266,33,132,12
40,0.006272,34,136,10
41,0.005424,34,0,0
42,0.005793,35,140,9
43,0.006217,35,140,6
44,0.005594,35,0,0
45,0.005608,36,144,8
46,0.006575,37,148,9
47,0.005514,38,152,11
48,0.006381,38,0,0
49,0.005466,39,156,16
50,0.007026,40,160,12
51,0.005527,40,0,0
52,0.005620,40,160,9
53,0.005488,41,164,5
54,0.005946,41,0,0
55,0.005276,42,168,9
56,0.004963,43,172,11
57,0.004897,43,0,0
58,0.005298,44,176,8
59,0.005046,45,180,11
60,0.004708,45,0,0
61,0.004486,45,180,8
62,0.003910,45,0,0
63,0.004438,46,184,9
64,0.005949,46,0,0
65,0.005297,47,188,13
66,0.004315,48,192,17
67,0.004157,48,0,0
68,0.005248,49,196,20
69,0.006109,49,0,0
70,0.006052,50,200,19
71,0.006058,50,200,13
72,0.006098,51,204,12
73,0.006024,51,0,0
74,0.006123,52,208,16
75,0.024161,53,212,20
76,0.007462,55,656,67
77,0.004749,56,224,26
78,0.006061,56,0,0
79,0.006222,57,228,30
80,0.005902,58,232,33
81,0.006177,58,0,0
82,0.005955,59,236,31
83,0.006153,60,240,31
84,0.006064,60,0,0
85,0.006059,60,240,34
86,0.006089,61,244,35
87,0.006146,62,248,35
88,0.006049,62,0,0
89,0.006047,63,252,34
90,0.006048,64,256,38
91,0.006038,65,260,36
92,0.006088,65,0,0
93,0.006215,65,260,33
94,0.005880,66,264,36
95,0.006143,66,0,0
96,0.006026,67,268,38
97,0.006085,68,272,39
98,0.006049,69,276,44
99,0.006073,69,0,0
100,0.006084,70,280,45
101,0.006038,70,280,46
102,0.006121,71,284,51
103,0.006080,71,0,0
104,0.006095,72,288,54
105,0.006052,73,292,54
106,0.006242,73,0,0
107,0.005897,74,296,53
108,0.006055,75,300,53
109,0.006072,75,300,47
110,0.006109,75,0,0
111,0.006046,76,304,50
112,0.006109,77,308,52
113,0.005990,78,312,53
114,0.006154,78,0,0
115,0.006006,79,316,48
116,0.006101,80,320,47
117,0.006062,80,0,0
118,0.006037,80,320,50
119,0.006125,81,324,52
120,0.006032,82,328,57
121,0.006091,82,0,0
122,0.006043,83,332,60
123,0.006097,84,336,62
124,0.006061,85,340,69
125,0.006093,85,0,0
126,0.006078,85,340,57
127,0.006036,86,344,60
128,0.006123,87,348,64
129,0.006055,87,0,0
130,0.006079,88,352,57
131,0.006078,89,356,57
132,0.006046,89,0,0
133,0.006068,90,360,63
134,0.006094,90,360,68
135,0.006075,91,364,80
136,0.006032,91,0,0
137,0.006105,92,368,79
138,0.006195,93,372,77
139,0.005941,94,376,80
140,0.006109,94,0,0
141,0.006048,95,380,80
142,0.006083,95,380,81
143,0.006055,95,0,0
144,0.006079,96,384,81
145,0.006063,97,388,85
146,0.006088,98,392,84
147,0.006086,98,0,0
148,0.006056,99,396,88
149,0.006040,100,400,83
150,0.006084,100,400,76
151,0.006091,100,0,0
152,0.006026,101,404,85
153,0.006113,102,408,88
154,0.006052,102,0,0
155,0.006084,103,412,89
156,0.006111,104,416,99
157,0.006044,105,420,98
158,0.006096,105,0,0
159,0.006044,105,420,91
160,0.006043,106,424,95
161,0.006099,107,428,97
162,0.006097,107,0,0
163,0.006528,108,432,101
164,0.005606,109,436,100
165,0.006060,109,0,0
166,0.006076,110,440,98
167,0.006057,110,440,100
168,0.006082,111,444,96
169,0.006058,111,0,0
170,0.006079,112,448,95
171,0.006114,113,452,100
172,0.006053,114,456,100
173,0.006064,114,0,0
174,0.006063,115,460,105
175,0.006078,115,460,102
176,0.006106,115,0,0
177,0.006023,116,464,107
178,0.006183,117,468,113
179,0.006025,118,472,114
180,0.006034,118,0,0
181,0.006038,119,476,114
182,0.006124,120,480,118
183,0.006049,120,480,119
184,0.006066,120,0,0
185,0.006068,121,484,121
186,0.006133,122,488,124
187,0.006359,123,492,123
188,0.005731,123,0,0
189,0.006139,124,496,121
190,0.006075,125,500,120
191,0.006041,125,0,0
192,0.006057,125,500,115
193,0.006044,126,504,107
194,0.006084,127,508,112
195,0.006075,127,0,0
196,0.006055,128,512,113
197,0.006069,129,516,114
198,0.006087,130,520,121
199,0.006062,130,0,0
200,0.006105,130,520,118
201,0.006063,131,524,110
202,0.006073,131,0,0
203,0.006044,132,528,107
204,0.006146,133,532,118
205,0.006075,134,536,120
206,0.006015,134,0,0
207,0.006133,135,540,120
208,0.006017,135,540,119
209,0.006074,136,544,119
210,0.006092,136,0,0
211,0.006062,137,548,120
212,0.006676,138,552,130
213,0.006657,139,556,133
214,0.004881,139,0,0
215,0.006067,140,560,123
216,0.006051,140,560,133
217,0.006107,140,0,0
218,0.006075,141,564,134
219,0.006195,142,568,138
220,0.005921,143,572,146
221,0.006085,143,0,0
222,0.006069,144,576,151
223,0.006088,145,580,143
224,0.006037,145,0,0
225,0.006102,145,580,143
226,0.006028,146,584,143
227,0.006125,147,588,147
228,0.006103,147,0,0
229,0.006033,148,592,144
230,0.006110,149,596,144
231,0.006067,150,600,147
232,0.006167,150,0,0
