Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,5,28,3
3,0.037206,10,68,13
4,0.017647,22,344,67
5,0.007301,27,208,37
6,0.012279,30,120,25
7,0.007553,32,128,30
8,0.010335,35,140,33
9,0.007585,37,148,30
10,0.008078,40,160,30
11,0.007729,42,168,39
12,0.008071,45,180,35
13,0.007605,47,188,29
14,0.007866,50,200,34
15,0.007680,52,208,40
16,0.010022,55,220,46
17,0.009766,57,228,43
18,0.007924,60,240,55
19,0.007768,62,248,50
20,0.008152,65,260,54
21,0.007731,67,268,45
22,0.008077,70,280,46
23,0.007738,72,288,55
24,0.007946,75,300,56
25,0.007612,77,308,61
26,0.008331,80,320,63
27,0.007636,82,328,66
28,0.007651,85,340,68
29,0.008390,87,348,57
30,0.007636,90,360,73
31,0.006632,92,368,83
32,0.005155,92,0,0
33,0.005353,95,380,85
34,0.005396,97,388,96
35,0.006243,97,0,0
36,0.006563,100,400,99
37,0.006321,102,408,109
38,0.006382,105,420,108
39,0.006006,105,0,0
40,0.005200,107,428,110
41,0.005585,110,440,120
42,0.005044,110,0,0
43,0.005447,112,448,121
44,0.005455,115,460,129
45,0.005123,115,0,0
46,0.005899,117,468,144
47,0.006090,120,480,133
48,0.005005,120,0,0
49,0.005542,122,488,139
50,0.006229,125,500,149
51,0.004858,125,0,0
52,0.005725,127,508,148
53,0.005653,130,520,165
54,0.004260,130,0,0
55,0.005098,132,528,168
56,0.004418,132,0,0
57,0.005505,135,540,167
58,0.005151,137,548,160
59,0.004175,137,0,0
60,0.005205,140,560,170
61,0.008572,140,0,0
62,0.005798,142,568,167
63,0.006758,145,580,176
64,0.006663,147,588,163
65,0.005447,150,600,169
66,0.004049,150,0,0
67,0.005315,152,608,167
68,0.004293,152,0,0
69,0.005079,155,620,176
70,0.005474,157,628,179
71,0.004197,157,0,0
72,0.006085,160,640,186
73,0.006103,162,648,193
74,0.006000,162,0,0
75,0.006109,165,660,199
76,0.006028,167,668,197
77,0.006065,167,0,0
78,0.006161,170,680,207
79,0.006255,172,688,199
80,0.005816,175,700,198
81,0.006099,175,0,0
82,0.006021,177,708,203
83,0.006322,180,720,215
84,0.006169,182,728,224
85,0.005756,182,0,0
86,0.006201,185,740,231
87,0.005923,187,748,227
88,0.006086,187,0,0
89,0.006201,190,760,247
90,0.007189,192,768,242
91,0.007469,195,780,256
92,0.005907,197,788,250
93,0.004341,197,0,0
94,0.005879,200,800,258
95,0.006109,202,808,263
96,0.005533,202,0,0
97,0.006402,205,820,252
98,0.006231,207,828,263
99,0.006607,210,840,261
100,0.004987,210,0,0
101,0.006174,212,848,270
102,0.006126,215,860,285
103,0.024151,215,0,0
104,0.012301,222,2636,865
105,0.008483,227,1808,583
106,0.006459,230,920,284
107,0.006384,232,928,307
108,0.004675,232,0,0
109,0.006471,235,940,315
110,0.006604,237,948,313
111,0.005599,237,0,0
112,0.007806,240,960,305
113,0.006610,242,968,304
114,0.006631,245,980,322
115,0.006690,247,988,329
116,0.004443,247,0,0
117,0.006343,250,1000,328
118,0.006630,252,1008,343
119,0.006715,255,1020,336
120,0.004277,255,0,0
121,0.007043,257,1028,338
122,0.006657,260,1040,353
123,0.007409,262,1048,337
124,0.004346,262,0,0
125,0.006475,265,1060,368
126,0.007234,267,1068,378
127,0.006992,270,1080,370
128,0.004182,270,0,0
129,0.006665,272,1088,374
130,0.007132,275,1100,370
131,0.006868,277,1108,384
132,0.004269,277,0,0
133,0.007636,280,1120,382
134,0.007863,282,1128,379
135,0.009420,285,1140,395
136,0.008978,287,1148,390
137,0.007807,290,1160,397
138,0.007489,292,1168,405
139,0.008069,295,1180,406
140,0.007456,297,1188,402
141,0.007275,300,1200,410
142,0.007916,302,1208,424
143,0.004041,302,0,0
144,0.008077,305,1220,437
145,0.008791,307,1228,443
146,0.007821,310,1240,449
147,0.007661,312,1248,441
148,0.008136,315,1260,459
149,0.008171,317,1268,465
150,0.008778,320,1280,475
151,0.007876,322,1288,481
152,0.008155,325,1300,480
153,0.008086,327,1308,477
154,0.009792,330,1320,477
155,0.009403,332,1328,494
156,0.009266,335,1340,482
157,0.008218,337,1348,478
158,0.009558,340,1360,493
159,0.008273,342,1368,491
160,0.008651,345,1380,517
161,0.008568,347,1388,505
162,0.008563,350,1400,515
163,0.009296,352,1408,527
164,0.008622,355,1420,521
165,0.013145,360,2868,1054
166,0.008685,362,1448,522
167,0.009791,365,1460,538
168,0.009164,367,1468,547
169,0.009468,370,1480,548
170,0.014221,375,2988,1078
171,0.011127,377,1508,546
172,0.016034,382,3048,1119
173,0.016315,387,3088,1181
174,0.011082,390,1560,585
175,0.014779,395,3148,1185
176,0.015180,400,3188,1213
177,0.009834,402,1608,602
178,0.015783,407,3248,1199
179,0.010448,410,1640,610
180,0.015978,415,3308,1223
181,0.016357,420,3348,1288
182,0.018095,425,3388,1326
183,0.018864,430,3428,1323
184,0.017907,435,3468,1342
185,0.017689,440,3508,1349
186,0.017619,445,3548,1367
187,0.019069,450,3588,1390
188,0.024819,457,5456,2093
189,0.025770,465,5548,2151
190,0.028175,472,5636,2146
191,0.029548,480,5728,2213
192,0.035934,490,7776,2997
193,0.036571,500,7936,3045
194,0.037722,510,8096,3110
195,0.052096,522,10344,4013
196,0.062947,537,12744,4706
197,0.080549,557,17552,5069
198,0.091466,577,18192,4153
199,0.095426,597,18832,3540
200,0.100827,617,19472,3236
201,0.106900,637,20112,3216
202,0.113502,657,20752,3140
203,0.123235,677,21392,3257
204,0.126369,697,22032,3362
205,0.133073,717,22672,3635
206,0.139279,737,23312,3752
207,0.146280,757,23952,4035
208,0.154732,777,24592,4265
209,0.160509,797,25232,4213
210,0.173064,817,25872,4698
211,0.176539,837,26512,4935
212,0.184189,857,27152,4841
213,0.191854,877,27792,4938
214,0.200592,897,28432,5239
215,0.212981,917,29072,5176
216,0.217466,937,29712,5327
217,0.227593,957,30352,5362
218,0.237087,977,30992,5409
219,0.245141,997,31632,5612
220,0.254764,1017,32272,5792
221,0.264040,1037,32912,5601
222,0.273625,1057,33552,5936
223,0.284673,1077,34192,5811
224,0.294008,1097,34832,5950
225,0.303348,1117,35472,6110
226,0.313255,1137,36112,6207
227,0.324862,1157,36752,6332
228,0.333333,1177,37392,6493
229,0.333333,1197,38032,6744
230,0.333333,1217,38672,6938
231,0.333333,1237,39312,7180
232,0.333333,1257,39952,7142
233,0.333333,1277,40592,7377
234,0.333333,1297,41232,7521
235,0.333333,1317,41872,7667
236,0.333333,1337,42512,7490
237,0.333333,1357,43152,7884
238,0.333333,1377,43792,7943
239,0.333333,1397,44432,7888
240,0.333333,1417,45072,8062
241,0.333333,1437,45712,8455
242,0.333333,1457,46352,8430
243,0.333333,1477,46992,8291
244,0.333333,1497,47632,8419
245,0.333333,1517,48272,8824
246,0.333333,1537,48912,9217
247,0.333333,1557,49552,9110
248,0.333333,1577,50192,9189
249,0.333333,1597,50832,9294
250,0.333333,1617,51472,9547
251,0.333333,1637,52112,9611
252,0.333333,1657,52752,9480
253,0.333333,1674,53332,9718
254,0.333333,1690,53872,9706
255,0.333333,1706,54384,9813
256,0.333333,1721,54896,9966
257,0.333333,1735,55360,9881
258,0.333333,1748,55776,10197
259,0.333333,1759,56180,9918
260,0.333333,1768,56508,9877
261,0.333333,1778,56820,10173
262,0.333333,1788,57136,10472
263,0.333333,1797,57420,10714
264,0.333333,1806,57740,10760
265,0.333333,1812,57944,11132
266,0.333333,1814,58128,11041
267,0.333333,1818,58208,10976
268,0.333333,1822,58320,11137
269,0.333333,1823,58440,10952
270,0.333333,1828,58492,11327
271,0.333333,1828,58564,10925
272,0.333333,1831,58616,10825
273,0.333333,1831,58648,11040
274,0.333333,1831,58668,10687
275,0.333333,1834,58728,10818
276,0.333333,1832,58760,11104
277,0.333333,1836,58756,11136
278,0.333333,1835,58860,11244
279,0.333333,1837,58800,11085
280,0.333333,1836,58824,10961
281,0.333333,1836,58836,10661
282,0.333333,1836,58844,11017
283,0.333333,1835,58852,11066
284,0.333333,1838,58860,11290
285,0.333333,1838,58876,11459
286,0.333333,1839,58892,11123
287,0.333333,1838,58924,10897
288,0.333333,1842,58928,11055
289,0.333333,1837,58948,10936
290,0.333333,1841,58928,11103
291,0.333333,1843,59012,11452
292,0.333333,1840,59036,11556
293,0.333333,1841,58992,11319
294,0.333333,1839,58952,11116
295,0.333333,1840,58948,11328
296,0.333333,1839,58960,11092
297,0.333333,1841,58940,11453
298,0.333333,1840,58992,11356
299,0.333333,1837,58916,10927
300,0.333333,1839,58892,11143
301,0.333333,1842,59004,11446
302,0.333333,1840,59020,10991
303,0.333333,1842,58972,11042
304,0.333333,1837,58980,11008
305,0.333333,1840,58948,10927
306,0.333333,1840,58980,10692
307,0.333333,1840,58992,10590
308,0.333333,1841,58988,10660
309,0.333333,1841,59024,10985
310,0.333333,1840,58960,10903
311,0.333333,1842,59028,10911
312,0.333333,1839,58992,11263
313,0.333333,1840,58964,11294
314,0.333333,1842,59004,10988
315,0.333333,1840,58988,11131
316,0.333333,1838,58892,11234
317,0.333333,1839,58936,11079
318,0.333333,1838,58932,10745
319,0.333333,1839,58948,10909
320,0.333333,1838,58940,10792
321,0.333333,1841,58940,10966
322,0.333333,1843,59068,11039
323,0.333333,1843,59084,11024
324,0.333333,1842,59024,11037
325,0.333333,1842,59060,11095
326,0.333333,1841,59024,11157
327,0.333333,1842,59036,11401
328,0.333333,1839,59048,11067
329,0.333333,1840,58948,10973
330,0.333333,1841,58964,11193
331,0.333333,1839,58972,11124
332,0.333333,1840,58960,10932
333,0.333333,1840,58944,10722
334,0.333333,1840,58956,11069
335,0.333333,1841,58996,11024
336,0.333333,1843,59016,11079
337,0.333333,1839,58972,10915
338,0.333333,1840,58960,10978
339,0.333333,1840,59000,11118
340,0.333333,1837,58980,11295
341,0.333333,1841,58920,11154
342,0.333333,1839,58916,11233
343,0.333333,1840,58944,11074
344,0.333333,1840,58956,10669
345,0.333333,1838,58968,10666
346,0.333333,1838,58924,10946
347,0.333333,1836,58880,11208
348,0.333333,1838,58884,11251
349,0.333333,1838,58912,11258
350,0.333333,1841,58960,11432
351,0.333333,1839,59000,11312
352,0.333333,1842,58980,11308
353,0.333333,1842,59024,11139
354,0.333333,1840,58976,10983
355,0.333333,1840,58972,10991
356,0.333333,1837,58920,11034
357,0.333333,1838,58900,11289
358,0.333333,1838,58904,11288
359,0.333333,1839,58916,11220
360,0.333333,1837,58916,11341
361,0.333333,1838,58876,11563
362,0.333333,1838,58896,11291
363,0.333333,1840,58956,11293
364,0.333333,1839,58932,11461
365,0.333333,1840,58956,11335
366,0.333333,1840,58968,11349
367,0.333333,1839,58980,11218
368,0.333333,1839,58924,11422
369,0.333333,1839,58924,10943
370,0.333333,1840,58948,10837
371,0.333333,1840,58960,10768
372,0.333333,1841,59020,11103
373,0.333333,1838,58936,10984
374,0.333333,1838,58908,10966
375,0.333333,1837,58872,10682
376,0.333333,1839,58904,11101
377,0.333333,1840,58976,11482
378,0.333333,1839,58980,11210
379,0.333333,1838,58960,11142
380,0.333333,1838,58916,11078
381,0.333333,1838,58908,10952
382,0.333333,1841,58944,11189
383,0.333333,1841,58976,11258
384,0.333333,1836,58872,11353
385,0.333333,1838,58888,11217
386,0.333333,1837,58884,11268
387,0.333333,1838,58848,11234
388,0.333333,1839,58908,11176
389,0.333333,1840,58944,10955
390,0.333333,1841,58964,10767
