Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,5,28,3
3,0.045987,10,68,18
4,0.009095,25,444,97
5,0.007260,27,108,21
6,0.014420,30,120,22
7,0.007641,35,268,57
8,0.014031,35,0,0
9,0.007640,40,308,63
10,0.008184,42,168,33
11,0.007618,45,180,36
12,0.007875,47,188,30
13,0.007767,50,200,42
14,0.008191,52,208,37
15,0.009064,55,220,46
16,0.010536,57,228,50
17,0.007688,60,240,50
18,0.008195,62,248,54
19,0.007596,65,260,58
20,0.007874,67,268,56
21,0.007591,70,280,50
22,0.008297,72,288,56
23,0.007463,75,300,55
24,0.008152,77,308,60
25,0.007646,80,320,51
26,0.005873,82,328,50
27,0.005325,82,0,0
28,0.005298,85,340,61
29,0.006029,87,348,68
30,0.005273,87,0,0
31,0.005517,90,360,68
32,0.005852,92,368,72
33,0.005235,92,0,0
34,0.005468,95,380,83
35,0.005822,97,388,82
36,0.005931,97,0,0
37,0.006985,100,400,85
38,0.006104,102,408,87
39,0.005735,105,420,97
40,0.005071,105,0,0
41,0.006753,107,428,96
42,0.005514,110,440,110
43,0.005412,110,0,0
44,0.005630,112,448,118
45,0.005806,115,460,123
46,0.004965,115,0,0
47,0.005729,117,468,108
48,0.005526,120,480,136
49,0.006020,120,0,0
50,0.005774,122,488,132
51,0.006300,125,500,129
52,0.005501,125,0,0
53,0.006297,127,508,143
54,0.005798,130,520,144
55,0.008976,132,528,156
56,0.006404,135,540,156
57,0.005036,135,0,0
58,0.005889,137,548,150
59,0.005832,140,560,162
60,0.004912,140,0,0
61,0.006147,142,568,171
62,0.007459,145,580,176
63,0.008829,147,588,182
64,0.006498,150,600,172
65,0.007420,152,608,168
66,0.006082,152,0,0
67,0.006516,155,620,164
68,0.006953,157,628,168
69,0.005945,160,640,193
70,0.005133,160,0,0
71,0.005362,162,648,182
72,0.005267,165,660,189
73,0.004376,165,0,0
74,0.005238,167,668,191
75,0.004222,167,0,0
76,0.005156,170,680,190
77,0.005266,172,688,189
78,0.004328,172,0,0
79,0.005324,175,700,201
80,0.004585,175,0,0
81,0.005563,177,708,205
82,0.005420,180,720,200
83,0.004208,180,0,0
84,0.005152,182,728,213
85,0.004515,182,0,0
86,0.006104,185,740,214
87,0.006518,187,748,212
88,0.005599,187,0,0
89,0.007215,190,760,237
90,0.006840,192,768,226
91,0.005812,195,780,234
92,0.005694,197,788,252
93,0.022985,197,0,0
94,0.009049,205,2428,750
95,0.006496,207,828,250
96,0.005745,210,840,251
97,0.005584,212,848,266
98,0.004222,212,0,0
99,0.005497,215,860,250
100,0.005939,215,0,0
101,0.006308,217,868,271
102,0.005846,220,880,257
103,0.006053,222,888,273
104,0.006036,222,0,0
105,0.006114,225,900,284
106,0.006267,227,908,285
107,0.005858,227,0,0
108,0.006087,230,920,287
109,0.005979,232,928,275
110,0.006094,235,940,287
111,0.006161,235,0,0
112,0.007321,237,948,286
113,0.005991,240,960,329
114,0.005773,242,968,300
115,0.005109,242,0,0
116,0.006121,245,980,300
117,0.006089,247,988,291
118,0.006028,247,0,0
119,0.006073,250,1000,318
120,0.006041,252,1008,311
121,0.006178,255,1020,330
122,0.005984,255,0,0
123,0.006103,257,1028,332
124,0.006034,260,1040,326
125,0.006113,262,1048,333
126,0.006096,262,0,0
127,0.006003,265,1060,329
128,0.006111,267,1068,338
129,0.006061,267,0,0
130,0.006102,270,1080,338
131,0.006191,272,1088,346
132,0.005901,275,1100,361
133,0.006079,275,0,0
134,0.006137,277,1108,355
135,0.006022,280,1120,345
136,0.007375,282,1128,363
137,0.006183,282,0,0
138,0.005868,285,1140,375
139,0.006463,287,1148,356
140,0.005693,290,1160,377
141,0.004837,290,0,0
142,0.006133,292,1168,384
143,0.006023,295,1180,389
144,0.006075,295,0,0
145,0.006031,297,1188,383
146,0.006153,300,1200,407
147,0.006079,302,1208,403
148,0.006008,302,0,0
149,0.006289,305,1220,389
150,0.006088,307,1228,420
151,0.005840,310,1240,410
152,0.006091,310,0,0
153,0.006584,312,1248,413
154,0.005946,315,1260,403
155,0.005685,315,0,0
156,0.006138,317,1268,428
157,0.006218,320,1280,427
158,0.006423,322,1288,432
159,0.005550,322,0,0
160,0.006791,325,1300,460
161,0.007445,327,1308,448
162,0.007801,330,1320,426
163,0.006114,332,1328,433
164,0.004301,332,0,0
165,0.005846,335,1340,431
166,0.006191,337,1348,444
167,0.004254,337,0,0
168,0.006015,340,1360,472
169,0.006107,342,1368,475
170,0.005886,342,0,0
171,0.006314,345,1380,461
172,0.006312,347,1388,455
173,0.006546,350,1400,473
174,0.005096,350,0,0
175,0.006293,352,1408,480
176,0.006619,355,1420,490
177,0.006301,357,1428,490
178,0.005082,357,0,0
179,0.006244,360,1440,493
180,0.006266,362,1448,488
181,0.005717,362,0,0
182,0.006280,365,1460,478
183,0.006146,367,1468,489
184,0.006333,370,1480,501
185,0.005538,370,0,0
186,0.007149,372,1488,523
187,0.007667,375,1500,513
188,0.008123,377,1508,536
189,0.006184,380,1520,538
190,0.004468,380,0,0
191,0.006015,382,1528,502
192,0.006338,385,1540,527
193,0.006305,387,1548,540
194,0.004462,387,0,0
195,0.006525,390,1560,544
196,0.006558,392,1568,528
197,0.004328,392,0,0
198,0.006605,395,1580,545
199,0.006352,397,1588,558
200,0.004410,397,0,0
201,0.006364,400,1600,559
202,0.006623,402,1608,561
203,0.006730,405,1620,589
204,0.004740,405,0,0
205,0.006378,407,1628,565
206,0.006648,410,1640,559
207,0.004594,410,0,0
208,0.006589,412,1648,564
209,0.006862,415,1660,575
210,0.006874,417,1668,593
211,0.004372,417,0,0
212,0.008056,420,1680,597
213,0.008023,422,1688,599
214,0.006956,425,1700,598
215,0.006483,427,1708,589
216,0.006679,430,1720,603
217,0.004235,430,0,0
218,0.006675,432,1728,620
219,0.006523,435,1740,616
220,0.004421,435,0,0
221,0.006375,437,1748,624
222,0.006808,440,1760,622
223,0.006477,442,1768,641
224,0.004389,442,0,0
225,0.006467,445,1780,637
226,0.006845,447,1788,638
227,0.004269,447,0,0
228,0.006786,450,1800,654
229,0.006724,452,1808,652
230,0.007199,455,1820,653
231,0.004685,455,0,0
232,0.007481,457,1828,653
233,0.006906,460,1840,671
234,0.007006,462,1848,661
235,0.007194,465,1860,638
236,0.006523,465,0,0
237,0.008264,467,1868,638
238,0.007280,470,1880,646
239,0.006954,472,1888,677
240,0.007072,475,1900,681
241,0.006904,477,1908,651
242,0.007309,480,1920,661
243,0.004282,480,0,0
244,0.006950,482,1928,669
245,0.007343,485,1940,694
246,0.007210,487,1948,671
247,0.007104,490,1960,686
248,0.004546,490,0,0
249,0.006915,492,1968,691
250,0.007473,495,1980,717
251,0.007352,497,1988,686
252,0.008564,500,2000,704
253,0.007286,502,2008,702
254,0.004490,502,0,0
255,0.007272,505,2020,728
256,0.007659,507,2028,701
257,0.007498,510,2040,694
258,0.009167,512,2048,710
259,0.008956,515,2060,716
260,0.008395,517,2068,720
261,0.008179,520,2080,726
262,0.007529,522,2088,744
263,0.007509,525,2100,713
264,0.007591,527,2108,726
265,0.007703,530,2120,711
266,0.004651,530,0,0
267,0.008069,532,2128,708
268,0.007632,535,2140,702
269,0.007340,537,2148,721
270,0.007704,540,2160,710
271,0.007452,542,2168,694
272,0.007913,545,2180,724
273,0.007776,547,2188,705
274,0.007802,550,2200,704
275,0.004419,550,0,0
276,0.007722,552,2208,700
277,0.007809,555,2220,688
278,0.009609,557,2228,687
279,0.009631,560,2240,655
280,0.007975,562,2248,661
281,0.008260,565,2260,667
282,0.007769,567,2268,636
283,0.007942,570,2280,637
284,0.008189,572,2288,607
285,0.007940,575,2300,586
286,0.008237,577,2308,591
287,0.007825,580,2320,592
288,0.008418,582,2328,583
289,0.007880,585,2340,546
290,0.008126,587,2348,535
291,0.007918,590,2360,530
292,0.009216,592,2368,512
293,0.009101,595,2380,488
294,0.008168,597,2388,460
295,0.008078,600,2400,427
296,0.009740,602,2408,397
297,0.009907,605,2420,396
298,0.008090,607,2428,395
299,0.008505,610,2440,426
300,0.008154,612,2448,442
301,0.008202,615,2460,430
302,0.008114,617,2468,419
303,0.009134,620,2480,436
304,0.008242,622,2488,435
305,0.008325,625,2500,422
306,0.008804,627,2508,402
307,0.009006,630,2520,407
308,0.008599,632,2528,383
309,0.008590,635,2540,397
310,0.008467,637,2548,387
311,0.008482,640,2560,400
312,0.008409,642,2568,420
313,0.008568,645,2580,412
314,0.014707,650,5188,799
315,0.010182,652,2608,394
316,0.013252,657,5248,781
317,0.008553,660,2640,394
318,0.008511,662,2648,391
319,0.008516,665,2660,378
320,0.008969,667,2668,400
321,0.008415,670,2680,400
322,0.008726,672,2688,431
323,0.008821,675,2700,428
324,0.008768,677,2708,426
325,0.009089,680,2720,411
326,0.012513,685,5468,789
327,0.008627,687,2748,406
328,0.008745,690,2760,408
329,0.008815,692,2768,399
330,0.011209,695,2780,427
331,0.010275,697,2788,393
332,0.013859,702,5608,802
333,0.009810,705,2820,420
334,0.013332,710,5668,870
335,0.009363,712,2848,432
336,0.010692,715,2860,432
337,0.015003,720,5748,842
338,0.011011,722,2888,444
339,0.013351,727,5808,888
340,0.010130,730,2920,450
341,0.013388,735,5868,902
342,0.009242,737,2948,441
343,0.011364,740,2960,456
344,0.016252,745,5948,888
345,0.013827,750,5988,891
346,0.009228,752,3008,453
347,0.009351,755,3020,463
348,0.009423,757,3028,463
349,0.013979,762,6088,894
350,0.009407,765,3060,466
351,0.009460,767,3068,473
352,0.014292,772,6168,958
353,0.009649,775,3100,478
354,0.009500,777,3108,484
355,0.014442,782,6248,1011
356,0.013413,785,3140,515
357,0.016848,790,6308,985
358,0.014543,795,6348,950
359,0.014334,800,6388,973
360,0.009678,802,3208,517
361,0.014331,807,6448,987
362,0.009613,810,3240,520
363,0.010070,812,3248,502
364,0.014494,817,6528,1005
365,0.009771,820,3280,514
366,0.010336,822,3288,521
367,0.014779,827,6608,1091
368,0.017300,832,6648,1090
369,0.018023,837,6688,1048
370,0.014673,842,6728,1096
371,0.015016,847,6768,1097
372,0.010605,850,3400,536
373,0.015081,855,6828,1075
374,0.011154,857,3428,540
375,0.015191,862,6888,1080
376,0.015179,867,6928,1095
377,0.011731,870,3480,557
378,0.015888,875,6988,1075
379,0.017829,880,7028,1136
380,0.017974,885,7068,1101
381,0.017079,890,7108,1147
382,0.015490,895,7148,1210
383,0.015860,900,7188,1165
384,0.015778,905,7228,1193
385,0.015646,910,7268,1196
386,0.016098,915,7308,1170
387,0.015993,920,7348,1170
388,0.010691,922,3688,630
389,0.018102,927,7408,1292
390,0.018087,932,7448,1285
391,0.016956,937,7488,1323
392,0.016436,942,7528,1276
393,0.016431,947,7568,1298
394,0.017892,952,7608,1323
395,0.016540,957,7648,1335
396,0.016430,962,7688,1310
397,0.016790,967,7728,1329
398,0.019486,972,7768,1328
399,0.018108,977,7808,1309
400,0.022343,985,11788,1995
401,0.016899,990,7908,1280
402,0.017076,995,7948,1327
403,0.017092,1000,7988,1355
404,0.017175,1005,8028,1335
405,0.023966,1012,12116,1972
406,0.021857,1017,8128,1343
407,0.025456,1025,12268,1987
408,0.023379,1032,12356,1897
409,0.023558,1040,12448,1996
410,0.023198,1047,12536,1975
411,0.017481,1052,8408,1326
412,0.023918,1060,12688,1957
413,0.019649,1065,8508,1365
414,0.025384,1072,12836,2027
415,0.023635,1080,12928,1911
