Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,1,4,0
3,0.037774,3,20,1
4,0.009620,7,108,13
5,0.007586,8,32,3
6,0.009845,9,36,4
7,0.007859,10,40,4
8,0.011068,10,40,5
9,0.008288,11,44,5
10,0.007472,12,48,4
11,0.008158,13,52,4
12,0.007568,14,56,3
13,0.008462,15,60,5
14,0.007374,15,60,7
15,0.007738,16,64,7
16,0.007748,17,68,10
17,0.010247,18,72,10
18,0.009815,19,76,9
19,0.008265,20,80,8
20,0.007532,20,80,6
21,0.008207,21,84,3
22,0.007255,22,88,6
23,0.008152,23,92,10
24,0.007368,24,96,10
25,0.008015,25,100,11
26,0.007581,25,100,11
27,0.007755,26,104,13
28,0.007411,27,108,8
29,0.008083,28,112,6
30,0.007581,29,116,9
31,0.007508,29,0,0
32,0.007926,30,120,11
33,0.007589,30,120,12
34,0.007078,31,124,8
35,0.006631,32,128,10
36,0.005810,33,132,9
37,0.004942,34,136,10
38,0.004630,34,0,0
39,0.005154,35,140,11
40,0.004905,35,0,0
41,0.005018,35,140,7
42,0.005659,36,144,8
43,0.005604,36,0,0
44,0.005086,37,148,9
45,0.005298,38,152,5
46,0.005347,38,0,0
47,0.005116,39,156,7
48,0.004997,39,0,0
49,0.005319,40,160,11
50,0.005667,40,160,10
51,0.006029,40,0,0
52,0.005761,41,164,10
53,0.005732,42,168,10
54,0.004733,42,0,0
55,0.004933,43,172,9
56,0.005498,44,176,14
57,0.004476,44,0,0
58,0.005046,45,180,15
59,0.005808,45,0,0
60,0.005578,45,180,11
61,0.004807,46,184,6
62,0.004811,46,0,0
63,0.012067,47,188,14
64,0.005678,48,192,16
65,0.004352,49,196,19
66,0.004481,50,200,18
67,0.004371,50,0,0
68,0.004669,50,200,13
69,0.005939,50,0,0
70,0.006031,51,204,21
71,0.006014,52,208,21
72,0.006092,52,0,0
73,0.006048,53,212,22
74,0.006084,54,216,25
75,0.006112,55,220,23
76,0.006021,55,0,0
77,0.006087,55,220,19
78,0.006126,56,224,28
79,0.006015,56,0,0
80,0.006089,57,228,31
81,0.006054,58,232,30
82,0.006072,59,236,34
83,0.006085,59,0,0
84,0.006073,60,240,39
85,0.006100,60,240,40
86,0.006045,61,244,42
87,0.006035,61,0,0
88,0.006121,62,248,42
89,0.006060,63,252,39
90,0.006073,63,0,0
91,0.006042,64,256,40
92,0.006105,65,260,42
93,0.006114,65,260,41
94,0.006035,65,0,0
95,0.006073,66,264,42
96,0.006077,67,268,45
97,0.006017,68,272,44
98,0.006102,68,0,0
99,0.006107,69,276,48
100,0.006026,70,280,49
101,0.006064,70,0,0
102,0.006108,70,280,42
103,0.006068,71,284,41
104,0.006053,72,288,45
105,0.006110,72,0,0
106,0.006040,73,292,42
107,0.006072,74,296,39
108,0.006087,75,300,39
109,0.006064,75,0,0
110,0.006079,75,300,44
111,0.006066,76,304,45
112,0.006056,76,0,0
113,0.006096,77,308,52
114,0.006387,78,312,47
115,0.006015,79,316,52
116,0.005799,79,0,0
117,0.006078,80,320,47
118,0.006097,80,320,50
119,0.006078,81,324,49
120,0.006253,81,0,0
121,0.005899,82,328,50
122,0.006032,83,332,53
123,0.006094,83,0,0
124,0.006053,84,336,57
125,0.006062,85,340,60
126,0.006093,85,340,61
127,0.006039,85,0,0
128,0.006111,86,344,66
129,0.006093,87,348,69
130,0.006044,88,352,66
131,0.006081,88,0,0
132,0.006051,89,356,68
133,0.006081,90,360,66
134,0.006117,90,360,66
135,0.006038,90,0,0
136,0.006081,91,364,66
137,0.006134,92,368,64
138,0.006007,92,0,0
139,0.006244,93,372,70
140,0.006474,94,376,74
141,0.005496,95,380,80
142,0.006035,95,0,0
143,0.006100,95,380,75
144,0.006089,96,384,78
145,0.006020,97,388,82
146,0.006112,97,0,0
147,0.006129,98,392,83
148,0.006032,99,396,82
149,0.006176,99,0,0
150,0.005976,100,400,77
151,0.006038,100,400,74
152,0.006102,101,404,76
153,0.006061,101,0,0
154,0.006039,102,408,82
155,0.006100,103,412,83
156,0.006049,104,416,87
157,0.006083,104,0,0
158,0.006091,105,420,89
159,0.006053,105,420,90
160,0.006066,105,0,0
161,0.006091,106,424,92
162,0.006082,107,428,85
163,0.006097,108,432,91
164,0.006049,108,0,0
165,0.006071,109,436,93
166,0.006035,110,440,94
167,0.006131,110,440,88
168,0.006029,110,0,0
169,0.006066,111,444,90
170,0.006127,112,448,89
171,0.006024,112,0,0
172,0.006073,113,452,100
173,0.006081,114,456,103
174,0.006071,115,460,101
175,0.006075,115,0,0
176,0.006077,115,460,101
177,0.006049,116,464,102
178,0.006081,117,468,96
179,0.006073,117,0,0
180,0.006120,118,472,98
181,0.006050,119,476,95
182,0.006033,119,0,0
183,0.006086,120,480,96
184,0.006069,120,480,104
185,0.006063,121,484,107
186,0.006106,121,0,0
187,0.006059,122,488,109
188,0.006076,123,492,109
189,0.006127,124,496,115
190,0.006028,124,0,0
191,0.006036,125,500,115
192,0.006106,125,500,119
193,0.006062,126,504,124
194,0.006060,126,0,0
195,0.006059,127,508,125
196,0.006105,128,512,121
197,0.006071,128,0,0
198,0.006093,129,516,124
199,0.006037,130,520,127
200,0.006072,130,520,126
201,0.006087,130,0,0
202,0.006043,131,524,129
203,0.006090,132,528,129
204,0.006167,133,532,133
205,0.006099,133,0,0
206,0.005966,134,536,127
207,0.006099,135,540,136
208,0.006032,135,0,0
209,0.006085,135,540,132
210,0.006071,136,544,130
211,0.006059,137,548,125
212,0.006049,137,0,0
213,0.006203,138,552,120
214,0.007252,139,556,120
215,0.006271,140,560,121
216,0.004638,140,0,0
217,0.006001,140,560,128
218,0.006112,141,564,126
219,0.006078,141,0,0
220,0.006055,142,568,132
221,0.006096,143,572,126
222,0.006079,144,576,129
223,0.006012,144,0,0
224,0.006128,145,580,130
225,0.006032,145,580,136
226,0.006079,146,584,133
227,0.006095,146,0,0
228,0.006076,147,588,136
229,0.006035,148,592,138
230,0.006098,148,0,0
231,0.006054,149,596,140
232,0.006086,150,600,129
