Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,5,28,3
3,0.036596,10,68,18
4,0.010227,22,344,71
5,0.006695,25,100,26
6,0.009562,27,108,21
7,0.007453,30,120,22
8,0.012574,32,128,30
9,0.008223,35,140,27
10,0.007357,37,148,32
11,0.007595,40,160,31
12,0.007612,42,168,33
13,0.008156,45,180,36
14,0.007480,47,188,30
15,0.007541,50,200,42
16,0.008018,52,208,37
17,0.007635,55,220,46
18,0.008358,57,228,50
19,0.006004,60,240,50
20,0.006480,60,0,0
21,0.005991,62,248,54
22,0.006123,65,260,58
23,0.006444,67,268,56
24,0.005914,67,0,0
25,0.006480,70,280,50
26,0.006607,72,288,56
27,0.006162,75,300,55
28,0.006571,75,0,0
29,0.006093,77,308,60
30,0.006156,80,320,51
31,0.006834,82,328,50
32,0.005837,82,0,0
33,0.006811,85,340,61
34,0.006028,87,348,68
35,0.006293,90,360,68
36,0.006653,90,0,0
37,0.006125,92,368,72
38,0.006143,95,380,83
39,0.006927,97,388,82
40,0.007687,100,400,85
41,0.008269,100,0,0
42,0.006170,102,408,87
43,0.006470,105,420,97
44,0.006038,107,428,96
45,0.006120,110,440,110
46,0.006840,110,0,0
47,0.005860,112,448,118
48,0.005471,115,460,123
49,0.005309,117,468,108
50,0.004566,117,0,0
51,0.005510,120,480,136
52,0.004830,120,0,0
53,0.005937,122,488,132
54,0.005622,125,500,129
55,0.004956,125,0,0
56,0.006220,127,508,143
57,0.006881,130,520,144
58,0.005774,132,528,156
59,0.004823,132,0,0
60,0.005304,135,540,156
61,0.004947,137,548,150
62,0.003870,137,0,0
63,0.004772,140,560,162
64,0.004475,140,0,0
65,0.005956,142,568,171
66,0.005668,142,0,0
67,0.005191,145,580,176
68,0.005082,147,588,182
69,0.004063,147,0,0
70,0.005361,150,600,172
71,0.004861,150,0,0
72,0.004734,152,608,168
73,0.005298,155,620,164
74,0.005822,155,0,0
75,0.006138,157,628,168
76,0.006068,160,640,193
77,0.006051,160,0,0
78,0.006061,162,648,182
79,0.006035,165,660,189
80,0.006114,167,668,191
81,0.006077,167,0,0
82,0.006016,170,680,190
83,0.006151,172,688,189
84,0.006031,172,0,0
85,0.006076,175,700,201
86,0.006104,177,708,205
87,0.006027,180,720,200
88,0.006101,180,0,0
89,0.006096,182,728,213
90,0.006067,185,740,214
91,0.006022,187,748,212
92,0.006120,187,0,0
93,0.007174,190,760,237
94,0.005571,192,768,226
95,0.005406,195,780,234
96,0.006118,195,0,0
97,0.006058,197,788,252
98,0.006140,200,800,247
99,0.006142,200,0,0
100,0.005971,202,808,239
101,0.006038,205,820,264
102,0.006028,207,828,250
103,0.006098,207,0,0
104,0.006095,210,840,251
105,0.006116,212,848,266
106,0.006080,215,860,250
107,0.006009,215,0,0
108,0.006106,217,868,271
109,0.006060,220,880,257
110,0.006061,220,0,0
111,0.006088,222,888,273
112,0.006059,225,900,284
113,0.006091,227,908,285
114,0.006185,227,0,0
115,0.005967,230,920,287
116,0.006060,232,928,275
117,0.007226,235,940,287
118,0.005577,235,0,0
119,0.005621,237,948,286
120,0.005879,240,960,329
121,0.006015,240,0,0
122,0.006118,242,968,300
123,0.006105,245,980,300
124,0.006034,247,988,291
125,0.006054,247,0,0
126,0.006346,250,1000,318
127,0.005813,252,1008,311
128,0.006059,255,1020,330
129,0.006084,255,0,0
130,0.006041,257,1028,332
131,0.006111,260,1040,326
132,0.006060,260,0,0
133,0.006424,262,1048,333
134,0.006153,265,1060,329
135,0.005917,267,1068,338
136,0.005812,267,0,0
137,0.006075,270,1080,338
138,0.006291,272,1088,346
139,0.006284,275,1100,361
140,0.005625,275,0,0
141,0.006083,277,1108,355
142,0.007463,280,1120,345
143,0.007353,282,1128,363
144,0.006732,285,1140,375
145,0.004571,285,0,0
146,0.005564,287,1148,356
147,0.006120,290,1160,377
148,0.004705,290,0,0
149,0.006063,292,1168,384
150,0.006065,295,1180,389
151,0.006075,295,0,0
152,0.006028,297,1188,383
153,0.006144,300,1200,407
154,0.006206,300,0,0
155,0.006069,302,1208,403
156,0.005907,305,1220,389
157,0.006090,307,1228,420
158,0.006094,307,0,0
159,0.006193,310,1240,410
160,0.005929,312,1248,413
161,0.006081,315,1260,403
162,0.006061,315,0,0
163,0.006541,317,1268,428
164,0.005766,320,1280,427
165,0.005949,322,1288,432
166,0.006035,322,0,0
167,0.007504,325,1300,460
168,0.007949,327,1308,448
169,0.006524,330,1320,426
170,0.006574,332,1328,433
171,0.004260,332,0,0
172,0.005722,335,1340,431
173,0.006137,337,1348,444
174,0.004060,337,0,0
175,0.006302,340,1360,472
176,0.006149,342,1368,475
177,0.005588,342,0,0
178,0.006105,345,1380,461
179,0.006792,347,1388,455
180,0.006294,350,1400,473
181,0.005117,350,0,0
182,0.006262,352,1408,480
183,0.006120,355,1420,490
184,0.005939,355,0,0
185,0.007452,357,1428,490
186,0.006537,360,1440,493
187,0.006535,362,1448,488
188,0.005970,365,1460,478
189,0.004538,365,0,0
190,0.005943,367,1468,489
191,0.006377,370,1480,501
192,0.005724,370,0,0
193,0.007988,372,1488,523
194,0.006579,375,1500,513
195,0.006277,377,1508,536
196,0.004229,377,0,0
197,0.006179,380,1520,538
198,0.006279,382,1528,502
199,0.004637,382,0,0
200,0.006147,385,1540,527
201,0.006819,387,1548,540
202,0.006504,390,1560,544
203,0.004874,390,0,0
204,0.006321,392,1568,528
205,0.006368,395,1580,545
206,0.005188,395,0,0
207,0.006504,397,1588,558
208,0.006897,400,1600,559
209,0.006698,402,1608,561
210,0.006314,405,1620,589
211,0.004431,405,0,0
212,0.006542,407,1628,565
213,0.006890,410,1640,559
214,0.004339,410,0,0
215,0.006304,412,1648,564
216,0.006735,415,1660,575
217,0.008057,417,1668,593
218,0.005708,417,0,0
219,0.006695,420,1680,597
220,0.006479,422,1688,599
221,0.006741,425,1700,598
222,0.006470,427,1708,589
223,0.004321,427,0,0
224,0.006867,430,1720,603
225,0.006842,432,1728,620
226,0.004757,432,0,0
227,0.006929,435,1740,616
228,0.007770,437,1748,624
229,0.007173,440,1760,622
230,0.006708,442,1768,641
231,0.004404,442,0,0
232,0.006531,445,1780,637
233,0.007574,447,1788,638
234,0.006704,450,1800,654
235,0.006864,452,1808,652
236,0.004426,452,0,0
237,0.006746,455,1820,653
238,0.006911,457,1828,653
239,0.007138,460,1840,671
240,0.004979,460,0,0
241,0.008427,462,1848,661
242,0.008227,465,1860,638
243,0.008995,467,1868,638
244,0.007754,470,1880,646
245,0.007212,472,1888,677
246,0.007050,475,1900,681
247,0.007761,477,1908,651
248,0.007025,480,1920,661
249,0.004505,480,0,0
250,0.006891,482,1928,669
251,0.007099,485,1940,694
252,0.007317,487,1948,671
253,0.007142,490,1960,686
254,0.004514,490,0,0
255,0.007091,492,1968,691
256,0.007091,495,1980,717
257,0.007290,497,1988,686
258,0.007461,500,2000,704
259,0.004529,500,0,0
260,0.007169,502,2008,702
261,0.007581,505,2020,728
262,0.007323,507,2028,701
263,0.008971,510,2040,694
264,0.009075,512,2048,710
265,0.007630,515,2060,716
266,0.007547,517,2068,720
267,0.008119,520,2080,726
268,0.008065,522,2088,744
269,0.007471,525,2100,713
270,0.004271,525,0,0
271,0.007339,527,2108,726
272,0.007391,530,2120,711
273,0.008096,532,2128,708
274,0.007414,535,2140,702
275,0.007674,537,2148,721
276,0.007493,540,2160,710
277,0.004564,540,0,0
278,0.007668,542,2168,694
279,0.008519,545,2180,724
280,0.007581,547,2188,705
281,0.008333,550,2200,704
282,0.008068,552,2208,700
283,0.009640,555,2220,688
284,0.009166,557,2228,687
285,0.007826,560,2240,655
286,0.007600,562,2248,661
287,0.008019,565,2260,667
288,0.008411,567,2268,636
289,0.007913,570,2280,637
290,0.007631,572,2288,607
291,0.007872,575,2300,586
292,0.007722,577,2308,591
293,0.007866,580,2320,592
294,0.007948,582,2328,583
295,0.004646,582,0,0
296,0.007676,585,2340,546
297,0.007976,587,2348,535
298,0.007786,590,2360,530
299,0.007956,592,2368,512
300,0.007826,595,2380,488
301,0.009298,597,2388,460
302,0.010226,600,2400,427
303,0.009516,602,2408,397
304,0.008267,605,2420,396
305,0.007861,607,2428,395
306,0.008799,610,2440,426
307,0.008645,612,2448,442
308,0.008248,615,2460,430
309,0.008085,617,2468,419
310,0.008894,620,2480,436
311,0.008044,622,2488,435
312,0.008187,625,2500,422
313,0.008453,627,2508,402
314,0.008557,630,2520,407
315,0.008590,632,2528,383
316,0.008425,635,2540,397
317,0.008122,637,2548,387
318,0.008406,640,2560,400
319,0.008523,642,2568,420
320,0.010537,645,2580,412
321,0.013341,650,5188,799
322,0.009030,652,2608,394
323,0.008616,655,2620,390
324,0.008454,657,2628,391
325,0.008535,660,2640,394
326,0.008280,662,2648,391
327,0.009000,665,2660,378
328,0.009280,667,2668,400
329,0.013041,672,5368,831
330,0.008847,675,2700,428
331,0.008879,677,2708,426
332,0.008534,680,2720,411
333,0.009478,682,2728,392
334,0.009659,685,2740,397
335,0.012654,690,5508,814
336,0.010913,692,2768,399
337,0.010810,695,2780,427
338,0.012981,700,5588,804
339,0.008961,702,2808,391
340,0.009682,705,2820,420
341,0.008718,707,2828,425
342,0.012750,712,5688,877
343,0.009509,715,2860,432
344,0.008870,717,2868,411
345,0.009052,720,2880,431
346,0.009838,722,2888,444
347,0.012981,727,5808,888
348,0.008851,730,2920,450
349,0.009653,732,2928,445
350,0.009706,735,2940,457
351,0.010912,737,2948,441
352,0.015872,742,5928,902
353,0.013840,747,5968,872
354,0.009220,750,3000,461
355,0.009183,752,3008,453
356,0.013840,757,6048,926
357,0.009534,760,3040,460
358,0.009595,762,3048,434
359,0.010782,765,3060,466
360,0.015022,770,6148,947
361,0.013974,775,6188,962
362,0.009718,777,3108,484
363,0.009771,780,3120,497
364,0.016577,785,6268,1029
365,0.016350,790,6308,985
366,0.014011,795,6348,950
367,0.010151,797,3188,471
368,0.010400,800,3200,502
369,0.014088,805,6428,1002
370,0.009731,807,3228,502
371,0.014553,812,6488,1022
372,0.010551,815,3260,498
373,0.015059,820,6548,1021
374,0.010306,822,3288,521
375,0.014754,827,6608,1091
376,0.011519,830,3320,543
377,0.016609,835,6668,1074
378,0.015464,840,6708,1070
379,0.014632,845,6748,1086
380,0.010078,847,3388,558
381,0.014963,852,6808,1074
382,0.010154,855,3420,537
383,0.015422,860,6868,1080
384,0.010698,862,3448,540
385,0.015151,867,6928,1095
386,0.015444,872,6968,1074
387,0.013663,875,3500,558
388,0.016993,880,7028,1136
389,0.015357,885,7068,1101
390,0.015515,890,7108,1147
391,0.015573,895,7148,1210
392,0.015623,900,7188,1165
393,0.015321,905,7228,1193
394,0.010963,907,3628,606
395,0.017665,912,7288,1153
396,0.016364,917,7328,1190
397,0.017644,922,7368,1217
398,0.017602,927,7408,1292
399,0.015823,932,7448,1285
400,0.015979,937,7488,1323
401,0.015907,942,7528,1276
402,0.016077,947,7568,1298
403,0.016311,952,7608,1323
404,0.016378,957,7648,1335
405,0.016201,962,7688,1310
406,0.016749,967,7728,1329
407,0.018637,972,7768,1328
408,0.020194,977,7808,1309
409,0.016558,982,7848,1346
410,0.016706,987,7888,1283
411,0.016442,992,7928,1305
412,0.017002,997,7968,1330
413,0.017741,1002,8008,1337
414,0.017254,1007,8048,1335
415,0.017122,1012,8088,1328
416,0.020474,1017,8128,1343
417,0.024571,1025,12268,1987
