Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,8,48,5
3,0.037223,16,112,52
4,0.016766,37,572,132
5,0.008147,45,344,87
6,0.008787,49,196,61
7,0.008792,54,216,60
8,0.009230,58,232,66
9,0.008758,62,248,67
10,0.007990,66,264,67
11,0.008379,70,280,80
12,0.008044,74,296,80
13,0.008976,79,316,83
14,0.008048,83,332,95
15,0.008631,87,348,104
16,0.008407,91,364,95
17,0.009028,95,380,96
18,0.006800,99,396,109
19,0.007605,104,416,96
20,0.007030,108,432,109
21,0.007656,112,448,135
22,0.007002,116,464,131
23,0.006981,116,0,0
24,0.007621,120,480,129
25,0.006988,124,496,126
26,0.007629,129,516,155
27,0.006822,133,532,166
28,0.007682,137,548,180
29,0.006855,141,564,161
30,0.007099,145,580,182
31,0.007413,145,0,0
32,0.006976,149,596,192
33,0.007398,154,616,194
34,0.007067,158,632,200
35,0.007935,162,648,198
36,0.007939,166,664,202
37,0.008594,170,680,201
38,0.008188,174,696,223
39,0.008035,179,716,234
40,0.007207,183,732,248
41,0.006923,187,748,214
42,0.007936,187,0,0
43,0.006601,191,764,244
44,0.006792,195,780,248
45,0.006740,199,796,260
46,0.006007,204,816,278
47,0.005834,208,832,271
48,0.004451,208,0,0
49,0.005456,212,848,276
50,0.004351,212,0,0
51,0.005940,216,864,300
52,0.005530,220,880,315
53,0.004241,220,0,0
54,0.006055,224,896,331
55,0.005627,229,916,321
56,0.004528,229,0,0
57,0.005582,233,932,335
58,0.004183,233,0,0
59,0.005961,237,948,341
60,0.006860,241,964,342
61,0.009590,241,0,0
62,0.009226,249,1976,695
63,0.006022,254,1016,374
64,0.009138,254,0,0
65,0.008749,262,2080,722
66,0.005945,266,1064,367
67,0.004342,266,0,0
68,0.006015,270,1080,386
69,0.006236,274,1096,393
70,0.005118,274,0,0
71,0.006207,279,1116,400
72,0.006099,283,1132,387
73,0.005964,283,0,0
74,0.006487,287,1148,421
75,0.006906,291,1164,435
76,0.006703,295,1180,440
77,0.006490,299,1196,442
78,0.004204,299,0,0
79,0.006005,304,1216,440
80,0.006152,308,1232,442
81,0.005588,308,0,0
82,0.006848,312,1248,448
83,0.007984,316,1264,461
84,0.008148,320,1280,482
85,0.006407,324,1296,452
86,0.004246,324,0,0
87,0.006320,329,1316,489
88,0.006409,333,1332,499
89,0.004591,333,0,0
90,0.006498,337,1348,483
91,0.006362,341,1364,480
92,0.006160,345,1380,502
93,0.004488,345,0,0
94,0.006946,349,1396,521
95,0.006466,354,1416,548
96,0.004195,354,0,0
97,0.006505,358,1432,529
98,0.006532,362,1448,553
99,0.007059,366,1464,537
100,0.004228,366,0,0
101,0.006578,370,1480,559
102,0.006935,374,1496,573
103,0.007645,379,1516,592
104,0.004191,379,0,0
105,0.006672,383,1532,576
106,0.006804,387,1548,572
107,0.006873,391,1564,593
108,0.005617,391,0,0
109,0.008349,395,1580,581
110,0.007915,399,1596,629
111,0.007006,404,1616,624
112,0.006634,408,1632,619
113,0.006875,412,1648,628
114,0.004133,412,0,0
115,0.006724,416,1664,634
116,0.006761,420,1680,628
117,0.007469,424,1696,651
118,0.004272,424,0,0
119,0.006766,429,1716,663
120,0.007189,433,1732,680
121,0.007312,437,1748,656
122,0.007246,441,1764,680
123,0.004478,441,0,0
124,0.006886,445,1780,671
125,0.007685,449,1796,669
126,0.007334,454,1816,683
127,0.008690,458,1832,697
128,0.007133,462,1848,692
129,0.004328,462,0,0
130,0.007503,466,1864,708
131,0.009050,470,1880,733
132,0.008971,474,1896,754
133,0.007437,479,1916,759
134,0.008088,483,1932,758
135,0.008910,487,1948,780
136,0.007943,491,1964,758
137,0.007704,495,1980,818
138,0.007550,499,1996,797
139,0.008757,504,2016,759
140,0.007528,508,2032,796
141,0.007583,512,2048,824
142,0.007764,516,2064,840
143,0.008384,520,2080,840
144,0.007734,524,2096,871
145,0.004511,524,0,0
146,0.007431,529,2116,845
147,0.008081,533,2132,856
148,0.007616,537,2148,861
149,0.008387,541,2164,848
150,0.008942,545,2180,879
151,0.009581,549,2196,863
152,0.010489,554,2216,907
153,0.007746,558,2232,901
154,0.007662,562,2248,912
155,0.007689,566,2264,880
156,0.008265,570,2280,898
157,0.007730,574,2296,890
158,0.007884,579,2316,929
159,0.009257,583,2332,938
160,0.008126,587,2348,953
161,0.007888,591,2364,926
162,0.008214,595,2380,957
163,0.007896,599,2396,982
164,0.008796,604,2416,958
165,0.007888,608,2432,934
166,0.008173,612,2448,950
167,0.007910,616,2464,971
168,0.008200,620,2480,982
169,0.008579,624,2496,1023
170,0.010627,629,2516,982
171,0.010836,633,2532,999
172,0.008336,637,2548,1056
173,0.008570,641,2564,1012
174,0.008246,645,2580,1012
175,0.008595,649,2596,1019
176,0.008326,654,2616,1072
177,0.009386,658,2632,1060
178,0.012390,666,5312,2108
179,0.008658,670,2680,1076
180,0.009673,674,2696,1070
181,0.008830,679,2716,1121
182,0.009005,683,2732,1114
183,0.009540,687,2748,1081
184,0.013178,695,5544,2223
185,0.009825,699,2796,1109
186,0.010802,704,2816,1165
187,0.016071,712,5680,2297
188,0.016824,720,5744,2334
189,0.015475,729,5812,2347
190,0.010510,733,2932,1172
191,0.015088,741,5912,2422
192,0.014405,749,5976,2248
193,0.009540,754,3016,1049
194,0.009936,758,3032,1011
195,0.014515,766,6112,1860
196,0.009642,770,3080,807
