Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,5,28,3
3,0.051589,10,68,18
4,0.008556,25,444,97
5,0.007887,30,228,43
6,0.010572,30,0,0
7,0.008086,35,268,57
8,0.009042,37,148,32
9,0.007975,40,160,31
10,0.007554,42,168,33
11,0.007384,45,180,36
12,0.007714,47,188,30
13,0.008327,47,0,0
14,0.008406,50,200,42
15,0.007318,52,208,37
16,0.009433,55,220,46
17,0.010203,57,228,50
18,0.007469,62,488,104
19,0.007475,65,260,58
20,0.007802,65,0,0
21,0.007590,67,268,56
22,0.008151,70,280,50
23,0.007410,72,288,56
24,0.007938,75,300,55
25,0.007691,77,308,60
26,0.006695,80,320,51
27,0.006218,82,328,50
28,0.005532,85,340,61
29,0.004808,85,0,0
30,0.005529,87,348,68
31,0.005084,90,360,68
32,0.004655,90,0,0
33,0.005626,92,368,72
34,0.005299,92,0,0
35,0.005792,95,380,83
36,0.005572,97,388,82
37,0.006806,97,0,0
38,0.006798,100,400,85
39,0.006251,102,408,87
40,0.006721,105,420,97
41,0.006662,107,428,96
42,0.005221,107,0,0
43,0.005312,110,440,110
44,0.005296,112,448,118
45,0.005089,112,0,0
46,0.005290,115,460,123
47,0.005421,117,468,108
48,0.004834,117,0,0
49,0.005434,120,480,136
50,0.004886,120,0,0
51,0.005873,122,488,132
52,0.005655,125,500,129
53,0.004654,125,0,0
54,0.005860,127,508,143
55,0.006040,130,520,144
56,0.009436,130,0,0
57,0.005896,132,528,156
58,0.005222,135,540,156
59,0.005248,137,548,150
60,0.004118,137,0,0
61,0.004892,140,560,162
62,0.005237,142,568,171
63,0.004442,142,0,0
64,0.006804,145,580,176
65,0.006405,147,588,182
66,0.004408,147,0,0
67,0.005575,150,600,172
68,0.005450,150,0,0
69,0.006119,152,608,168
70,0.006072,155,620,164
71,0.006074,157,628,168
72,0.006033,157,0,0
73,0.006106,160,640,193
74,0.006089,162,648,182
75,0.006115,165,660,189
76,0.006021,165,0,0
77,0.006095,167,668,191
78,0.006080,170,680,190
79,0.006028,170,0,0
80,0.006078,172,688,189
81,0.006066,175,700,201
82,0.006049,177,708,205
83,0.006257,177,0,0
84,0.005936,180,720,200
85,0.006094,182,728,213
86,0.006076,185,740,214
87,0.006024,185,0,0
88,0.024828,187,748,212
89,0.009616,195,2308,697
90,0.006743,197,788,252
91,0.006785,200,800,247
92,0.005315,202,808,239
93,0.007373,202,0,0
94,0.006102,205,820,264
95,0.006118,207,828,250
96,0.006122,210,840,251
97,0.006117,210,0,0
98,0.006102,212,848,266
99,0.006411,215,860,250
100,0.006251,217,868,271
101,0.005481,217,0,0
102,0.006203,220,880,257
103,0.006169,222,888,273
104,0.005998,225,900,284
105,0.005830,225,0,0
106,0.006346,227,908,285
107,0.006602,230,920,287
108,0.006077,232,928,275
109,0.005257,232,0,0
110,0.006535,235,940,287
111,0.006773,237,948,286
112,0.007552,240,960,329
113,0.004847,240,0,0
114,0.006528,242,968,300
115,0.007296,245,980,300
116,0.007638,247,988,291
117,0.006755,250,1000,318
118,0.005321,250,0,0
119,0.005766,252,1008,311
120,0.006026,255,1020,330
121,0.004477,255,0,0
122,0.006851,257,1028,332
123,0.006236,260,1040,326
124,0.006143,262,1048,333
125,0.004765,262,0,0
126,0.006505,265,1060,329
127,0.005880,267,1068,338
128,0.004652,267,0,0
129,0.005917,270,1080,338
130,0.006068,272,1088,346
131,0.005051,272,0,0
132,0.006065,275,1100,361
133,0.006082,277,1108,355
134,0.006079,277,0,0
135,0.006236,280,1120,345
136,0.005878,282,1128,363
137,0.006094,285,1140,375
138,0.006090,285,0,0
139,0.006056,287,1148,356
140,0.006147,290,1160,377
141,0.006985,292,1168,384
142,0.006138,292,0,0
143,0.005962,295,1180,389
144,0.005990,297,1188,383
145,0.006825,300,1200,407
146,0.004596,300,0,0
147,0.005954,302,1208,403
148,0.006194,305,1220,389
149,0.006060,305,0,0
150,0.006155,307,1228,420
151,0.005849,310,1240,410
152,0.006079,312,1248,413
153,0.006096,312,0,0
154,0.006588,315,1260,403
155,0.006300,317,1268,428
156,0.006452,320,1280,427
157,0.004946,320,0,0
158,0.006055,322,1288,432
159,0.006544,325,1300,460
160,0.005707,325,0,0
161,0.006690,327,1308,448
162,0.006194,330,1320,426
163,0.006036,332,1328,433
164,0.005252,332,0,0
165,0.006537,335,1340,431
166,0.007788,337,1348,444
167,0.007473,340,1360,472
168,0.006277,342,1368,475
169,0.004255,342,0,0
170,0.006261,345,1380,461
171,0.006228,347,1388,455
172,0.004365,347,0,0
173,0.005932,350,1400,473
174,0.006316,352,1408,480
175,0.005335,352,0,0
176,0.006275,355,1420,490
177,0.006544,357,1428,490
178,0.006452,360,1440,493
179,0.005039,360,0,0
180,0.006309,362,1448,488
181,0.006471,365,1460,478
182,0.005423,365,0,0
183,0.006109,367,1468,489
184,0.006302,370,1480,501
185,0.006176,372,1488,523
186,0.005740,372,0,0
187,0.006137,375,1500,513
188,0.006737,377,1508,536
189,0.006335,380,1520,538
190,0.005025,380,0,0
191,0.007781,382,1528,502
192,0.008069,385,1540,527
193,0.006380,387,1548,540
194,0.006364,390,1560,544
195,0.004199,390,0,0
196,0.006338,392,1568,528
197,0.006434,395,1580,545
198,0.005026,395,0,0
199,0.006451,397,1588,558
200,0.006412,400,1600,559
201,0.006274,402,1608,561
202,0.004409,402,0,0
203,0.006433,405,1620,589
204,0.006876,407,1628,565
205,0.004562,407,0,0
206,0.006445,410,1640,559
207,0.006489,412,1648,564
208,0.007151,415,1660,575
209,0.004306,415,0,0
210,0.006682,417,1668,593
211,0.006625,420,1680,597
212,0.006784,422,1688,599
213,0.004434,422,0,0
214,0.007299,425,1700,598
215,0.006944,427,1708,589
216,0.008340,430,1720,603
217,0.008170,432,1728,620
218,0.007042,435,1740,616
219,0.004313,435,0,0
220,0.006920,437,1748,624
221,0.006739,440,1760,622
222,0.006807,442,1768,641
223,0.004357,442,0,0
224,0.006620,445,1780,637
225,0.006728,447,1788,638
226,0.004366,447,0,0
227,0.007033,450,1800,654
228,0.006868,452,1808,652
229,0.006699,455,1820,653
230,0.004462,455,0,0
231,0.006592,457,1828,653
232,0.007049,460,1840,671
233,0.007068,462,1848,661
234,0.007113,465,1860,638
235,0.004757,465,0,0
236,0.007057,467,1868,638
237,0.006848,470,1880,646
238,0.007048,472,1888,677
239,0.004479,472,0,0
240,0.008438,475,1900,681
241,0.008688,477,1908,651
242,0.007400,480,1920,661
243,0.008084,482,1928,669
244,0.007258,485,1940,694
245,0.007061,487,1948,671
246,0.007383,490,1960,686
247,0.004374,490,0,0
248,0.007071,492,1968,691
249,0.007212,495,1980,717
250,0.008323,497,1988,686
251,0.007310,500,2000,704
252,0.007504,502,2008,702
253,0.007535,505,2020,728
254,0.004432,505,0,0
255,0.007081,507,2028,701
256,0.007450,510,2040,694
257,0.008227,512,2048,710
258,0.007394,515,2060,716
259,0.007366,517,2068,720
260,0.004758,517,0,0
261,0.009027,520,2080,726
262,0.009219,522,2088,744
263,0.007815,525,2100,713
264,0.007852,527,2108,726
265,0.007560,530,2120,711
266,0.007769,532,2128,708
267,0.007530,535,2140,702
268,0.007612,537,2148,721
269,0.007579,540,2160,710
270,0.007960,542,2168,694
271,0.007580,545,2180,724
272,0.007720,547,2188,705
273,0.004329,547,0,0
274,0.007632,550,2200,704
275,0.007674,552,2208,700
276,0.008187,555,2220,688
277,0.007914,557,2228,687
278,0.007806,560,2240,655
279,0.007817,562,2248,661
280,0.008118,565,2260,667
281,0.009220,567,2268,636
282,0.009418,570,2280,637
283,0.008876,572,2288,607
284,0.008086,575,2300,586
285,0.007913,577,2308,591
286,0.008147,580,2320,592
287,0.008619,582,2328,583
288,0.007965,585,2340,546
289,0.008245,587,2348,535
290,0.008155,590,2360,530
291,0.008137,592,2368,512
292,0.008536,595,2380,488
293,0.007842,597,2388,460
294,0.008057,600,2400,427
295,0.007818,602,2408,397
296,0.008015,605,2420,396
297,0.007957,607,2428,395
298,0.009180,610,2440,426
299,0.009403,612,2448,442
300,0.010723,615,2460,430
301,0.008389,617,2468,419
302,0.008665,620,2480,436
303,0.007983,622,2488,435
304,0.008480,625,2500,422
305,0.008359,627,2508,402
306,0.008707,630,2520,407
307,0.008350,632,2528,383
308,0.008384,635,2540,397
309,0.008243,637,2548,387
310,0.009155,640,2560,400
311,0.008204,642,2568,420
312,0.008307,645,2580,412
313,0.009230,647,2588,389
314,0.008437,650,2600,410
315,0.008445,652,2608,394
316,0.008576,655,2620,390
317,0.009748,657,2628,391
318,0.014094,662,5288,785
319,0.008714,665,2660,378
320,0.009467,667,2668,400
321,0.008497,670,2680,400
322,0.008512,672,2688,431
323,0.008496,675,2700,428
324,0.009494,677,2708,426
325,0.012289,682,5448,803
326,0.009583,685,2740,397
327,0.008895,687,2748,406
328,0.008683,690,2760,408
329,0.008847,692,2768,399
330,0.009567,695,2780,427
331,0.014005,700,5588,804
332,0.008870,702,2808,391
333,0.010274,705,2820,420
334,0.011460,707,2828,425
335,0.012922,712,5688,877
336,0.009063,715,2860,432
337,0.013148,720,5748,842
338,0.009573,722,2888,444
339,0.009001,725,2900,448
340,0.008869,727,2908,440
341,0.009260,730,2920,450
342,0.009139,732,2928,445
343,0.014257,737,5888,898
344,0.009198,740,2960,456
345,0.009180,742,2968,446
346,0.013187,747,5968,872
347,0.010148,750,3000,461
348,0.010830,752,3008,453
349,0.016203,757,6048,926
350,0.015745,762,6088,894
351,0.010047,765,3060,466
352,0.014337,770,6148,947
353,0.009266,772,3088,484
354,0.009740,775,3100,478
355,0.013610,780,6228,981
356,0.009459,782,3128,514
357,0.009816,785,3140,515
358,0.013765,790,6308,985
359,0.010703,792,3168,482
360,0.013990,797,6368,939
361,0.011190,800,3200,502
362,0.017375,805,6428,1002
363,0.015729,810,6468,1022
364,0.014210,815,6508,1000
365,0.010063,817,3268,507
366,0.009666,820,3280,514
367,0.014491,825,6588,1060
368,0.011099,827,3308,552
369,0.014350,832,6648,1090
370,0.010094,835,3340,527
371,0.014499,840,6708,1070
372,0.009925,842,3368,547
373,0.017255,847,6768,1097
374,0.016976,852,6808,1074
375,0.015302,857,6848,1077
376,0.010111,860,3440,540
377,0.015028,865,6908,1091
378,0.010746,867,3468,544
379,0.015110,872,6968,1074
380,0.014951,877,7008,1117
381,0.010846,880,3520,577
382,0.015018,885,7068,1101
383,0.010444,887,3548,564
384,0.017221,892,7128,1185
385,0.018840,897,7168,1198
386,0.015679,902,7208,1169
387,0.016176,907,7248,1205
388,0.017487,912,7288,1153
389,0.015856,917,7328,1190
390,0.015588,922,7368,1217
391,0.016056,927,7408,1292
392,0.015959,932,7448,1285
393,0.016849,937,7488,1323
394,0.018050,942,7528,1276
395,0.018415,947,7568,1298
396,0.016409,952,7608,1323
397,0.016338,957,7648,1335
398,0.016103,962,7688,1310
399,0.016260,967,7728,1329
400,0.016619,972,7768,1328
401,0.017235,977,7808,1309
402,0.017024,982,7848,1346
403,0.019870,987,7888,1283
404,0.018660,992,7928,1305
405,0.021836,1000,11968,2023
406,0.016659,1005,8028,1335
407,0.016638,1010,8068,1288
408,0.016972,1015,8108,1356
409,0.017629,1020,8148,1346
410,0.016854,1025,8188,1312
411,0.016893,1030,8228,1243
412,0.019004,1035,8268,1319
413,0.027078,1042,12476,1996
414,0.022743,1050,12568,1974
415,0.023056,1057,12656,1975
416,0.017574,1062,8488,1322
