Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,8,48,5
3,0.046702,16,112,52
4,0.027019,41,736,170
5,0.009890,54,592,170
6,0.010505,58,232,66
7,0.011614,66,512,134
8,0.010546,70,280,80
9,0.010695,74,296,80
10,0.011236,83,648,178
11,0.018807,87,348,104
12,0.008223,95,744,191
13,0.010202,99,396,109
14,0.010006,104,416,96
15,0.009049,112,880,244
16,0.010194,116,464,131
17,0.009795,120,480,129
18,0.009117,124,496,126
19,0.009920,129,516,155
20,0.009111,133,532,166
21,0.009657,137,548,180
22,0.009085,145,1144,343
23,0.009605,149,596,192
24,0.010008,154,616,194
25,0.009042,158,632,200
26,0.022130,162,648,198
27,0.009626,174,2040,626
28,0.010281,179,716,234
29,0.009212,183,732,248
30,0.009554,187,748,214
31,0.007093,191,764,244
32,0.006064,195,780,248
33,0.005736,199,796,260
34,0.006004,204,816,278
35,0.004458,204,0,0
36,0.006407,208,832,271
37,0.005951,212,848,276
38,0.004618,212,0,0
39,0.005899,216,864,300
40,0.006330,220,880,315
41,0.004471,220,0,0
42,0.005947,224,896,331
43,0.006134,229,916,321
44,0.005166,229,0,0
45,0.005875,233,932,335
46,0.006219,237,948,341
47,0.019098,237,0,0
48,0.010069,249,2940,1037
49,0.006159,254,1016,374
50,0.006416,258,1032,357
51,0.004578,258,0,0
52,0.006289,262,1048,365
53,0.006082,266,1064,367
54,0.006429,270,1080,386
55,0.004559,270,0,0
56,0.006237,274,1096,393
57,0.006284,279,1116,400
58,0.004680,279,0,0
59,0.008812,283,1132,387
60,0.007408,287,1148,421
61,0.006645,291,1164,435
62,0.006731,295,1180,440
63,0.004988,295,0,0
64,0.006589,299,1196,442
65,0.006622,304,1216,440
66,0.006641,308,1232,442
67,0.004510,308,0,0
68,0.006883,312,1248,448
69,0.020373,316,1264,461
70,0.010078,324,2576,934
71,0.006674,329,1316,489
72,0.006791,333,1332,499
73,0.006653,337,1348,483
74,0.006936,341,1364,480
75,0.006711,345,1380,502
76,0.006946,349,1396,521
77,0.004838,349,0,0
78,0.006854,354,1416,548
79,0.007067,358,1432,529
80,0.007259,362,1448,553
81,0.005239,362,0,0
82,0.007363,366,1464,537
83,0.007096,370,1480,559
84,0.007094,374,1496,573
85,0.006869,379,1516,592
86,0.007034,383,1532,576
87,0.004535,383,0,0
88,0.007085,387,1548,572
89,0.007078,391,1564,593
90,0.020826,395,1580,581
91,0.011856,404,3212,1253
92,0.010451,412,3280,1247
93,0.007288,416,1664,634
94,0.007470,420,1680,628
95,0.007289,424,1696,651
96,0.004822,424,0,0
97,0.007260,429,1716,663
98,0.007458,433,1732,680
99,0.007242,437,1748,656
100,0.007403,441,1764,680
101,0.007233,445,1780,671
102,0.004780,445,0,0
103,0.007250,449,1796,669
104,0.007466,454,1816,683
105,0.007539,458,1832,697
106,0.007662,462,1848,692
107,0.008156,466,1864,708
108,0.007807,470,1880,733
109,0.017601,470,0,0
110,0.017928,483,5744,2271
111,0.013289,491,3912,1538
112,0.007950,495,1980,818
113,0.007741,499,1996,797
114,0.007575,504,2016,759
115,0.007776,508,2032,796
116,0.007930,512,2048,824
117,0.008171,516,2064,840
118,0.007733,520,2080,840
119,0.008038,524,2096,871
120,0.008254,529,2116,845
121,0.008100,533,2132,856
122,0.008430,537,2148,861
123,0.007855,541,2164,848
124,0.007800,545,2180,879
125,0.021963,549,2196,863
126,0.014101,558,4448,1808
127,0.011914,566,4512,1792
128,0.008629,570,2280,898
129,0.011549,579,4612,1819
130,0.008163,583,2332,938
131,0.008979,587,2348,953
132,0.008926,591,2364,926
133,0.008389,595,2380,957
134,0.008066,599,2396,982
135,0.008696,604,2416,958
136,0.009564,608,2432,934
137,0.008392,612,2448,950
138,0.008700,616,2464,971
139,0.009198,620,2480,982
140,0.020727,624,2496,1023
141,0.018337,637,7596,3037
142,0.012393,645,5144,2024
143,0.012421,654,5212,2091
144,0.008592,658,2632,1060
145,0.009241,662,2648,1034
146,0.010223,666,2664,1074
147,0.008855,670,2680,1076
148,0.009095,674,2696,1070
149,0.013168,683,5448,2235
150,0.010104,687,2748,1081
151,0.009761,691,2764,1091
152,0.013643,699,5576,2241
153,0.024009,704,2816,1165
154,0.021405,716,8544,3450
155,0.018762,729,8692,3528
156,0.014289,737,5880,2381
157,0.014391,745,5944,2371
158,0.010467,749,2996,1090
159,0.014790,758,6048,2060
160,0.010183,762,3048,972
161,0.015001,770,6144,1695
162,0.010993,774,3096,743
163,0.027832,783,6248,1378
164,0.022900,795,9492,1968
165,0.020356,808,9644,2016
166,0.015614,816,6512,1363
167,0.015663,824,6576,1377
168,0.016357,833,6648,1370
169,0.016569,841,6712,1346
170,0.016373,849,6776,1335
171,0.033473,858,6848,1407
172,0.030385,874,13888,2835
173,0.029950,891,14160,2893
174,0.023463,904,10792,2177
175,0.023743,916,10944,2300
176,0.024117,929,11092,2264
177,0.038778,941,11244,2331
178,0.034654,958,15224,3203
179,0.032843,974,15488,3247
180,0.032267,991,15760,3203
181,0.033222,1008,16024,3230
182,0.048610,1024,16288,3294
183,0.050202,1049,24936,5276
184,0.048849,1074,25536,5561
185,0.052970,1099,26136,5718
186,0.070390,1124,26736,5794
187,0.071550,1158,36584,7891
188,0.070002,1191,37648,8322
189,0.090658,1224,38712,8564
190,0.079187,1258,39784,9121
191,0.093016,1291,40848,8984
