Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,8,48,0
3,0.033067,16,112,0
4,0.009907,33,424,0
5,0.006147,37,148,0
6,0.011046,41,164,0
7,0.006825,49,376,0
8,0.012907,49,0,0
9,0.006821,58,448,0
10,0.006994,62,248,0
11,0.006835,66,264,0
12,0.006971,66,0,0
13,0.007202,70,280,0
14,0.006834,74,296,0
15,0.006819,79,316,0
16,0.006794,83,332,0
17,0.007110,87,348,0
18,0.007681,87,0,0
19,0.007769,91,364,0
20,0.006911,95,380,0
21,0.006793,99,396,0
22,0.006884,104,416,0
23,0.006782,108,432,0
24,0.006807,112,448,0
25,0.007145,112,0,0
26,0.006801,116,464,0
27,0.006949,120,480,0
28,0.006794,124,496,0
29,0.006896,129,516,0
30,0.006891,129,0,0
31,0.006830,133,532,0
32,0.006968,137,548,0
33,0.005897,141,564,0
34,0.005750,145,580,0
35,0.005243,145,0,0
36,0.004848,149,596,0
37,0.005187,154,616,0
38,0.004393,154,0,0
39,0.004716,158,632,0
40,0.004908,158,0,0
41,0.006377,162,648,0
42,0.006774,166,664,0
43,0.005409,166,0,0
44,0.006575,170,680,0
45,0.005481,174,696,0
46,0.005617,179,716,0
47,0.004497,179,0,0
48,0.004893,183,732,0
49,0.005404,183,0,0
50,0.005680,187,748,0
51,0.006079,191,764,0
52,0.005831,191,0,0
53,0.006011,195,780,0
54,0.005696,199,796,0
55,0.006853,204,816,0
56,0.005583,204,0,0
57,0.005444,208,832,0
58,0.005287,212,848,0
59,0.005096,212,0,0
60,0.004995,216,864,0
61,0.005579,220,880,0
62,0.008471,220,0,0
63,0.005567,224,896,0
64,0.005412,229,916,0
65,0.005478,233,932,0
66,0.005405,233,0,0
67,0.005894,237,948,0
68,0.006955,241,964,0
69,0.006765,241,0,0
70,0.005365,245,980,0
71,0.006019,249,996,0
72,0.005946,254,1016,0
73,0.005445,254,0,0
74,0.004981,258,1032,0
75,0.004217,258,0,0
76,0.004652,262,1048,0
77,0.006108,266,1064,0
78,0.006038,266,0,0
79,0.006078,270,1080,0
80,0.006199,274,1096,0
81,0.005925,274,0,0
82,0.006045,279,1116,0
83,0.006140,283,1132,0
84,0.006041,287,1148,0
85,0.006108,287,0,0
86,0.006086,291,1164,0
87,0.006012,295,1180,0
88,0.006091,299,1196,0
89,0.006043,299,0,0
90,0.006103,304,1216,0
91,0.006000,308,1232,0
92,0.006125,308,0,0
93,0.006073,312,1248,0
94,0.006677,316,1264,0
95,0.006366,320,1280,0
96,0.005510,324,1296,0
97,0.005737,324,0,0
98,0.006059,329,1316,0
99,0.006158,333,1332,0
100,0.005985,333,0,0
101,0.006100,337,1348,0
102,0.006067,341,1364,0
103,0.006056,345,1380,0
104,0.006098,345,0,0
105,0.006031,349,1396,0
106,0.006176,354,1416,0
107,0.005962,354,0,0
108,0.006107,358,1432,0
109,0.006083,362,1448,0
110,0.006093,366,1464,0
111,0.006058,366,0,0
