Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,1,4,0
3,0.051150,3,20,0
4,0.008181,8,140,0
5,0.010944,9,36,0
6,0.010097,10,80,0
7,0.007539,11,44,0
8,0.016714,12,48,0
9,0.008215,14,108,0
10,0.007457,15,60,0
11,0.007588,15,60,0
12,0.008038,16,64,0
13,0.009049,17,68,0
14,0.008575,18,72,0
15,0.009203,19,76,0
16,0.006239,20,80,0
17,0.006405,20,80,0
18,0.006860,20,0,0
19,0.006252,21,84,0
20,0.006133,22,88,0
21,0.006703,23,92,0
22,0.006203,23,0,0
23,0.006850,24,96,0
24,0.006107,25,100,0
25,0.006558,25,100,0
26,0.006465,26,104,0
27,0.006374,26,0,0
28,0.006886,27,108,0
29,0.006207,28,112,0
30,0.006482,29,116,0
31,0.007148,29,0,0
32,0.006146,30,120,0
33,0.007109,30,120,0
34,0.006634,31,124,0
35,0.008225,32,128,0
36,0.006787,33,132,0
37,0.007145,33,0,0
38,0.006744,34,136,0
39,0.006351,35,140,0
40,0.006208,35,140,0
41,0.006554,36,144,0
42,0.006206,36,0,0
43,0.006873,37,148,0
44,0.006127,38,152,0
45,0.005954,39,156,0
46,0.005237,39,0,0
47,0.005138,40,160,0
48,0.004744,40,160,0
49,0.004966,40,0,0
50,0.004979,41,164,0
51,0.005075,41,0,0
52,0.005134,42,168,0
53,0.005243,43,172,0
54,0.005306,43,0,0
55,0.004519,44,176,0
56,0.004745,45,180,0
57,0.004496,45,0,0
58,0.005564,45,180,0
59,0.004910,45,0,0
60,0.004734,46,184,0
61,0.004680,46,0,0
62,0.006432,47,188,0
63,0.005879,48,192,0
64,0.005041,48,0,0
65,0.004963,49,196,0
66,0.004986,50,200,0
67,0.004731,50,0,0
68,0.005317,50,200,0
69,0.006058,50,0,0
70,0.006039,51,204,0
71,0.006094,52,208,0
72,0.006033,53,212,0
73,0.006168,53,0,0
74,0.006049,54,216,0
75,0.006048,55,220,0
76,0.006099,55,220,0
77,0.006037,55,0,0
78,0.006103,56,224,0
79,0.006086,57,228,0
80,0.006027,57,0,0
81,0.006067,58,232,0
82,0.006066,59,236,0
83,0.006125,60,240,0
84,0.006028,60,0,0
85,0.006046,60,240,0
86,0.006112,61,244,0
87,0.024260,62,248,0
88,0.007323,65,768,0
89,0.006817,65,0,0
90,0.005288,65,260,0
91,0.010987,66,264,0
92,0.005970,67,268,0
93,0.006027,68,272,0
94,0.006155,69,276,0
95,0.006195,69,0,0
96,0.005967,70,280,0
97,0.006087,70,280,0
98,0.006133,71,284,0
99,0.006036,71,0,0
100,0.006118,72,288,0
101,0.005990,73,292,0
102,0.006039,73,0,0
103,0.006057,74,296,0
104,0.006084,75,300,0
105,0.006162,75,300,0
106,0.005976,75,0,0
107,0.006078,76,304,0
108,0.006096,77,308,0
109,0.006655,78,312,0
110,0.006335,78,0,0
111,0.005276,79,316,0
112,0.005968,80,320,0
113,0.006075,80,0,0
114,0.006080,80,320,0
115,0.006084,81,324,0
116,0.006091,82,328,0
117,0.006118,82,0,0
118,0.006043,83,332,0
119,0.006032,84,336,0
120,0.006065,85,340,0
121,0.006087,85,0,0
122,0.006082,85,340,0
123,0.006133,86,344,0
124,0.005982,86,0,0
125,0.006046,87,348,0
126,0.006118,88,352,0
127,0.006122,89,356,0
128,0.006014,89,0,0
129,0.006073,90,360,0
130,0.006056,90,360,0
131,0.006174,91,364,0
132,0.006061,91,0,0
133,0.006011,92,368,0
134,0.006556,93,372,0
135,0.006535,94,376,0
136,0.005155,94,0,0
137,0.006052,95,380,0
138,0.006088,95,380,0
139,0.006048,95,0,0
140,0.006140,96,384,0
141,0.006029,97,388,0
142,0.006052,98,392,0
143,0.006053,98,0,0
144,0.006107,99,396,0
145,0.006012,100,400,0
146,0.006099,100,0,0
147,0.006100,100,400,0
148,0.006064,101,404,0
149,0.006072,102,408,0
150,0.006052,102,0,0
151,0.006089,103,412,0
152,0.006114,104,416,0
153,0.006039,105,420,0
154,0.006018,105,0,0
155,0.006169,105,420,0
156,0.006008,106,424,0
157,0.006066,107,428,0
158,0.006054,107,0,0
159,0.006288,108,432,0
160,0.006496,109,436,0
161,0.005454,109,0,0
162,0.006070,110,440,0
163,0.006050,110,440,0
164,0.006080,111,444,0
165,0.006074,111,0,0
166,0.006061,112,448,0
167,0.006082,113,452,0
168,0.006142,114,456,0
169,0.006046,114,0,0
170,0.006028,115,460,0
171,0.006104,115,460,0
172,0.006086,115,0,0
173,0.006046,116,464,0
174,0.006137,117,468,0
175,0.006052,118,472,0
176,0.006054,118,0,0
177,0.006101,119,476,0
178,0.006046,120,480,0
179,0.006099,120,480,0
180,0.005997,120,0,0
181,0.006131,121,484,0
182,0.006039,122,488,0
183,0.006078,122,0,0
184,0.006629,123,492,0
185,0.006321,124,496,0
186,0.005293,125,500,0
187,0.006024,125,0,0
188,0.006115,125,500,0
189,0.006083,126,504,0
190,0.005999,127,508,0
191,0.006101,127,0,0
192,0.006129,128,512,0
193,0.005951,129,516,0
194,0.006217,129,0,0
195,0.005961,130,520,0
196,0.006043,130,520,0
197,0.006129,131,524,0
198,0.006062,131,0,0
199,0.006256,132,528,0
200,0.005985,133,532,0
201,0.006060,134,536,0
202,0.005990,134,0,0
203,0.006115,135,540,0
204,0.006108,135,540,0
205,0.006018,135,0,0
206,0.006085,136,544,0
207,0.006182,137,548,0
208,0.006002,138,552,0
209,0.006014,138,0,0
210,0.007517,139,556,0
211,0.005415,140,560,0
212,0.005312,140,560,0
213,0.006092,140,0,0
214,0.006053,141,564,0
215,0.006090,142,568,0
216,0.006090,143,572,0
217,0.006080,143,0,0
218,0.006050,144,576,0
219,0.006025,145,580,0
220,0.006131,145,0,0
221,0.006034,145,580,0
222,0.006121,146,584,0
223,0.006026,147,588,0
224,0.006021,147,0,0
225,0.006092,148,592,0
226,0.006097,149,596,0
227,0.006111,150,600,0
228,0.006034,150,0,0
229,0.006114,150,600,0
230,0.006055,151,604,0
231,0.006058,151,0,0
232,0.006074,152,608,0
