Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,8,48,0
3,0.033618,16,112,0
4,0.009450,33,424,0
5,0.008087,37,148,0
6,0.012023,41,164,0
7,0.007667,49,376,0
8,0.011915,54,216,0
9,0.007877,58,232,0
10,0.007743,62,248,0
11,0.008303,66,264,0
12,0.007633,70,280,0
13,0.008337,74,296,0
14,0.007730,79,316,0
15,0.008209,83,332,0
16,0.007813,87,348,0
17,0.009441,91,364,0
18,0.008956,95,380,0
19,0.008180,99,396,0
20,0.007680,104,416,0
21,0.008291,108,432,0
22,0.007544,112,448,0
23,0.007650,116,464,0
24,0.008236,120,480,0
25,0.007633,124,496,0
26,0.008375,129,516,0
27,0.007579,133,532,0
28,0.007897,137,548,0
29,0.007434,141,564,0
30,0.007947,141,0,0
31,0.007875,145,580,0
32,0.008221,149,596,0
33,0.007604,154,616,0
34,0.006788,158,632,0
35,0.007289,162,648,0
36,0.006657,166,664,0
37,0.005379,170,680,0
38,0.004650,170,0,0
39,0.004875,174,696,0
40,0.005164,179,716,0
41,0.005388,179,0,0
42,0.006003,183,732,0
43,0.005671,187,748,0
44,0.006133,187,0,0
45,0.006594,191,764,0
46,0.006146,195,780,0
47,0.004946,195,0,0
48,0.005459,199,796,0
49,0.005411,204,816,0
50,0.005252,204,0,0
51,0.006329,208,832,0
52,0.007090,212,848,0
53,0.005234,216,864,0
54,0.005379,216,0,0
55,0.005354,220,880,0
56,0.005619,224,896,0
57,0.004946,224,0,0
58,0.005583,229,916,0
59,0.005217,229,0,0
60,0.005673,233,932,0
61,0.006292,237,948,0
62,0.008181,241,964,0
63,0.010685,241,0,0
64,0.005238,249,1976,0
65,0.004397,249,0,0
66,0.004799,254,1016,0
67,0.004737,258,1032,0
68,0.004304,258,0,0
69,0.005181,262,1048,0
70,0.004286,262,0,0
71,0.004529,266,1064,0
72,0.004513,266,0,0
73,0.004649,270,1080,0
74,0.004313,270,0,0
75,0.005536,274,1096,0
76,0.006052,279,1116,0
77,0.006049,279,0,0
78,0.006078,283,1132,0
79,0.006082,287,1148,0
80,0.006115,287,0,0
81,0.005989,291,1164,0
82,0.006064,295,1180,0
83,0.006149,299,1196,0
84,0.005978,299,0,0
85,0.006116,304,1216,0
86,0.006076,308,1232,0
87,0.006054,312,1248,0
88,0.006097,312,0,0
89,0.006294,316,1264,0
90,0.006347,320,1280,0
91,0.005584,324,1296,0
92,0.006036,324,0,0
93,0.006081,329,1316,0
94,0.006103,333,1332,0
95,0.006054,333,0,0
96,0.006091,337,1348,0
97,0.006072,341,1364,0
98,0.006047,345,1380,0
99,0.006040,345,0,0
100,0.006116,349,1396,0
101,0.006066,354,1416,0
102,0.006043,354,0,0
103,0.006108,358,1432,0
104,0.006123,362,1448,0
105,0.006104,366,1464,0
106,0.006041,366,0,0
107,0.006049,370,1480,0
108,0.006080,374,1496,0
109,0.006049,379,1516,0
110,0.005993,379,0,0
111,0.006154,383,1532,0
