Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,5,28,0
3,0.034229,10,68,0
4,0.010565,20,256,0
5,0.008073,25,188,0
6,0.013002,27,108,0
7,0.007841,30,120,0
8,0.013508,32,128,0
9,0.007756,37,288,0
10,0.007976,40,160,0
11,0.007356,42,168,0
12,0.008064,45,180,0
13,0.007719,47,188,0
14,0.007908,47,0,0
15,0.007655,50,200,0
16,0.007870,52,208,0
17,0.009756,55,220,0
18,0.008940,57,228,0
19,0.005655,60,240,0
20,0.006024,62,248,0
21,0.006204,65,260,0
22,0.005503,67,268,0
23,0.006617,67,0,0
24,0.005949,70,280,0
25,0.005589,72,288,0
26,0.006344,72,0,0
27,0.005764,75,300,0
28,0.005836,77,308,0
29,0.006271,80,320,0
30,0.005762,80,0,0
31,0.005736,82,328,0
32,0.006561,85,340,0
33,0.005881,87,348,0
34,0.005728,87,0,0
35,0.006429,90,360,0
36,0.005867,92,368,0
37,0.006143,92,0,0
38,0.005757,95,380,0
39,0.005639,97,388,0
40,0.006389,100,400,0
41,0.006966,100,0,0
42,0.007920,102,408,0
43,0.005760,105,420,0
44,0.005795,107,428,0
45,0.006494,107,0,0
46,0.005814,110,440,0
47,0.005568,112,448,0
48,0.006530,115,460,0
49,0.005763,115,0,0
50,0.005700,117,468,0
51,0.006411,120,480,0
52,0.005269,122,488,0
53,0.004741,122,0,0
54,0.005273,125,500,0
55,0.004831,125,0,0
56,0.005471,127,508,0
57,0.005842,130,520,0
58,0.004956,130,0,0
59,0.005120,132,528,0
60,0.005674,135,540,0
61,0.005109,135,0,0
62,0.005220,137,548,0
63,0.005613,137,0,0
64,0.005404,140,560,0
65,0.005575,142,568,0
66,0.004508,142,0,0
67,0.005995,145,580,0
68,0.005643,147,588,0
69,0.004362,147,0,0
70,0.004834,150,600,0
71,0.003981,150,0,0
72,0.005960,152,608,0
73,0.006067,155,620,0
74,0.006057,155,0,0
75,0.006118,157,628,0
76,0.006054,160,640,0
77,0.006097,162,648,0
78,0.006045,162,0,0
79,0.006054,165,660,0
80,0.006074,167,668,0
81,0.006186,167,0,0
82,0.005959,170,680,0
83,0.006044,172,688,0
84,0.006094,175,700,0
85,0.006090,175,0,0
86,0.006062,177,708,0
87,0.006085,180,720,0
88,0.006070,182,728,0
89,0.006069,182,0,0
90,0.006082,185,740,0
91,0.006058,187,748,0
92,0.006082,187,0,0
93,0.006081,190,760,0
94,0.006723,192,768,0
95,0.005360,195,780,0
96,0.006103,195,0,0
97,0.006048,197,788,0
98,0.006106,200,800,0
99,0.006073,202,808,0
100,0.006059,202,0,0
101,0.006114,205,820,0
102,0.006058,207,828,0
103,0.006071,210,840,0
104,0.006061,210,0,0
105,0.006076,212,848,0
106,0.006088,215,860,0
107,0.006033,215,0,0
108,0.006110,217,868,0
109,0.006066,220,880,0
110,0.006062,222,888,0
111,0.006060,222,0,0
112,0.006129,225,900,0
113,0.006029,227,908,0
114,0.006107,230,920,0
115,0.006034,230,0,0
116,0.006073,232,928,0
117,0.006097,235,940,0
118,0.006071,235,0,0
119,0.006199,237,948,0
120,0.005895,240,960,0
121,0.006107,242,968,0
122,0.006249,242,0,0
123,0.005878,245,980,0
124,0.006109,247,988,0
125,0.006048,250,1000,0
126,0.006093,250,0,0
127,0.006031,252,1008,0
128,0.006099,255,1020,0
129,0.006141,255,0,0
130,0.006019,257,1028,0
131,0.006049,260,1040,0
132,0.006054,262,1048,0
133,0.006094,262,0,0
134,0.006088,265,1060,0
135,0.006058,267,1068,0
136,0.006082,270,1080,0
137,0.006079,270,0,0
