Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,1,4,0
3,0.036306,3,20,0
4,0.009411,7,108,0
5,0.007315,8,32,0
6,0.012772,9,36,0
7,0.007689,10,40,0
8,0.013780,10,40,0
9,0.007626,12,92,0
10,0.008090,13,52,0
11,0.007180,14,56,0
12,0.008099,15,60,0
13,0.007640,15,0,0
14,0.008001,15,60,0
15,0.007578,16,64,0
16,0.007797,17,68,0
17,0.009436,18,72,0
18,0.010216,19,76,0
19,0.005809,20,160,0
20,0.006811,20,0,0
21,0.005633,21,84,0
22,0.006035,22,88,0
23,0.006477,22,0,0
24,0.005641,23,92,0
25,0.005863,24,96,0
26,0.006115,25,100,0
27,0.005807,25,0,0
28,0.005701,25,100,0
29,0.006451,26,104,0
30,0.005816,27,108,0
31,0.005780,27,0,0
32,0.006586,28,112,0
33,0.005938,29,116,0
34,0.006265,29,0,0
35,0.005868,30,120,0
36,0.005839,30,120,0
37,0.006274,31,124,0
38,0.005807,31,0,0
39,0.005822,32,128,0
40,0.006579,33,132,0
41,0.008049,34,136,0
42,0.007081,34,0,0
43,0.005792,35,140,0
44,0.005764,35,140,0
45,0.006496,36,144,0
46,0.005813,37,148,0
47,0.005722,37,0,0
48,0.006171,38,152,0
49,0.005755,39,156,0
50,0.006536,39,0,0
51,0.005025,40,160,0
52,0.005161,40,160,0
53,0.005132,40,0,0
54,0.005339,41,164,0
55,0.005174,42,168,0
56,0.005228,42,0,0
57,0.005548,43,172,0
58,0.005310,43,0,0
59,0.005714,44,176,0
60,0.005035,45,180,0
61,0.004862,45,0,0
62,0.004719,45,180,0
63,0.004996,46,184,0
64,0.004660,46,0,0
65,0.005245,47,188,0
66,0.005088,47,0,0
67,0.006742,48,192,0
68,0.005973,49,196,0
69,0.005436,49,0,0
70,0.005716,50,200,0
71,0.005606,50,200,0
72,0.004587,51,204,0
73,0.004415,51,0,0
74,0.004645,52,208,0
75,0.004417,52,0,0
76,0.006046,53,212,0
77,0.006093,53,0,0
78,0.006047,54,216,0
79,0.006072,55,220,0
80,0.006069,55,220,0
81,0.006121,55,0,0
82,0.006037,56,224,0
83,0.006094,57,228,0
84,0.006068,58,232,0
85,0.006226,58,0,0
86,0.006018,59,236,0
87,0.005962,60,240,0
88,0.006136,60,0,0
89,0.006035,60,240,0
90,0.006021,61,244,0
91,0.006095,62,248,0
92,0.006045,62,0,0
93,0.006111,63,252,0
94,0.006072,64,256,0
95,0.006088,65,260,0
96,0.006048,65,0,0
97,0.006070,65,260,0
98,0.006310,66,264,0
99,0.005839,66,0,0
100,0.006069,67,268,0
101,0.006075,68,272,0
102,0.006042,69,276,0
103,0.006116,69,0,0
104,0.006051,70,280,0
105,0.006079,70,280,0
106,0.006026,71,284,0
107,0.006151,71,0,0
108,0.006015,72,288,0
109,0.006102,73,292,0
110,0.006072,73,0,0
111,0.006080,74,296,0
112,0.006088,75,300,0
113,0.006053,75,300,0
114,0.006073,75,0,0
115,0.006070,76,304,0
116,0.006054,77,308,0
117,0.006099,78,312,0
118,0.006020,78,0,0
119,0.006117,79,316,0
120,0.006068,80,320,0
121,0.006043,80,0,0
122,0.006130,80,320,0
123,0.006062,81,324,0
124,0.006048,82,328,0
125,0.006094,82,0,0
126,0.006276,83,332,0
127,0.005848,84,336,0
128,0.006090,85,340,0
129,0.006046,85,0,0
130,0.006063,85,340,0
131,0.006093,86,344,0
132,0.006068,86,0,0
133,0.006069,87,348,0
134,0.006106,88,352,0
135,0.006075,89,356,0
136,0.006036,89,0,0
137,0.006085,90,360,0
138,0.006089,90,360,0
139,0.006061,91,364,0
140,0.006294,91,0,0
141,0.005857,92,368,0
142,0.006057,93,372,0
143,0.006085,93,0,0
144,0.006059,94,376,0
145,0.006108,95,380,0
146,0.006002,95,380,0
147,0.006128,95,0,0
148,0.006015,96,384,0
149,0.006115,97,388,0
150,0.006087,98,392,0
151,0.006042,98,0,0
152,0.006085,99,396,0
153,0.006095,100,400,0
154,0.006042,100,400,0
155,0.006105,100,0,0
156,0.006073,101,404,0
157,0.006043,102,408,0
158,0.006095,102,0,0
159,0.006046,103,412,0
160,0.006049,104,416,0
161,0.006100,105,420,0
162,0.006084,105,0,0
163,0.006100,105,420,0
164,0.006053,106,424,0
165,0.006057,107,428,0
166,0.006072,107,0,0
167,0.006064,108,432,0
168,0.006294,109,436,0
169,0.005872,109,0,0
170,0.006115,110,440,0
171,0.005981,110,440,0
172,0.006074,111,444,0
173,0.006123,111,0,0
174,0.006016,112,448,0
175,0.006086,113,452,0
176,0.006102,114,456,0
177,0.006053,114,0,0
178,0.006102,115,460,0
179,0.006042,115,460,0
180,0.006106,115,0,0
181,0.006079,116,464,0
182,0.006024,117,468,0
183,0.006148,118,472,0
184,0.006074,118,0,0
185,0.006012,119,476,0
186,0.006085,120,480,0
187,0.006038,120,480,0
188,0.006097,120,0,0
189,0.006056,121,484,0
190,0.006063,122,488,0
191,0.006118,122,0,0
192,0.006044,123,492,0
193,0.006078,124,496,0
194,0.006213,125,500,0
195,0.005941,125,0,0
196,0.006034,125,500,0
197,0.006105,126,504,0
198,0.006039,127,508,0
199,0.006081,127,0,0
200,0.006118,128,512,0
201,0.006056,129,516,0
202,0.006053,129,0,0
203,0.006076,130,520,0
204,0.006051,130,520,0
205,0.006096,131,524,0
206,0.006075,131,0,0
207,0.006068,132,528,0
208,0.006081,133,532,0
209,0.006114,134,536,0
210,0.006054,134,0,0
211,0.006180,135,540,0
212,0.005918,135,540,0
213,0.006077,136,544,0
214,0.006132,136,0,0
215,0.006026,137,548,0
216,0.006071,138,552,0
217,0.006063,138,0,0
218,0.006086,139,556,0
219,0.006562,140,560,0
220,0.005657,140,560,0
221,0.005983,140,0,0
222,0.006090,141,564,0
223,0.006066,142,568,0
224,0.006070,143,572,0
225,0.006082,143,0,0
226,0.006064,144,576,0
227,0.006093,145,580,0
228,0.006108,145,0,0
229,0.006027,145,580,0
230,0.006069,146,584,0
231,0.024183,147,588,0
232,0.008167,150,1788,0
