Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,5,28,0
3,0.048884,10,68,0
4,0.018801,25,444,0
5,0.009209,30,228,0
6,0.010027,35,268,0
7,0.014995,37,148,0
8,0.010412,42,328,0
9,0.011089,45,180,0
10,0.010042,47,188,0
11,0.010164,50,200,0
12,0.020067,55,428,0
13,0.010165,60,468,0
14,0.011529,62,248,0
15,0.010507,67,528,0
16,0.009597,70,280,0
17,0.010961,72,288,0
18,0.009839,75,300,0
19,0.009579,77,308,0
20,0.010202,82,648,0
21,0.009946,85,340,0
22,0.010202,87,348,0
23,0.009846,90,360,0
24,0.010108,92,368,0
25,0.010361,97,768,0
26,0.018562,100,400,0
27,0.012712,105,828,0
28,0.006494,110,868,0
29,0.006328,110,0,0
30,0.007263,112,448,0
31,0.005715,115,460,0
32,0.005708,117,468,0
33,0.005197,117,0,0
34,0.005701,120,480,0
35,0.006198,122,488,0
36,0.006242,122,0,0
37,0.006396,125,500,0
38,0.007042,127,508,0
39,0.008074,130,520,0
40,0.006410,132,528,0
41,0.006357,135,540,0
42,0.005793,135,0,0
43,0.005556,137,548,0
44,0.006020,140,560,0
45,0.005766,140,0,0
46,0.005728,142,568,0
47,0.017611,145,580,0
48,0.006437,150,1188,0
49,0.004782,152,608,0
50,0.004530,152,0,0
51,0.004755,155,620,0
52,0.004656,155,0,0
53,0.004914,157,628,0
54,0.004849,160,640,0
55,0.004599,160,0,0
56,0.004670,162,648,0
57,0.008442,162,0,0
58,0.005826,165,660,0
59,0.005307,167,668,0
60,0.005547,170,680,0
61,0.005268,170,0,0
62,0.005184,172,688,0
63,0.004633,172,0,0
64,0.004764,175,700,0
65,0.005050,177,708,0
66,0.004715,177,0,0
67,0.004900,180,720,0
68,0.004608,180,0,0
69,0.004823,182,728,0
70,0.004534,182,0,0
71,0.004880,185,740,0
72,0.004933,187,748,0
73,0.005864,187,0,0
74,0.019531,190,760,0
75,0.007020,195,1548,0
76,0.005303,197,788,0
77,0.005047,200,800,0
78,0.004533,200,0,0
79,0.005062,202,808,0
80,0.005069,205,820,0
81,0.004542,205,0,0
82,0.005049,207,828,0
83,0.004477,207,0,0
84,0.004966,210,840,0
85,0.004985,210,0,0
86,0.004973,212,848,0
87,0.005270,215,860,0
88,0.004827,215,0,0
89,0.004943,217,868,0
90,0.004791,217,0,0
91,0.005170,220,880,0
92,0.005463,222,888,0
93,0.004807,222,0,0
94,0.005023,225,900,0
95,0.005760,225,0,0
96,0.006017,227,908,0
97,0.006118,230,920,0
98,0.006040,232,928,0
99,0.006056,232,0,0
100,0.024104,235,940,0
101,0.021470,242,2876,0
102,0.006708,247,1968,0
103,0.005089,250,1000,0
104,0.005042,252,1008,0
105,0.005503,255,1020,0
106,0.004926,255,0,0
107,0.006099,257,1028,0
108,0.006059,257,0,0
109,0.006105,260,1040,0
110,0.006091,262,1048,0
111,0.006101,265,1060,0
112,0.006035,265,0,0
113,0.006078,267,1068,0
114,0.006038,270,1080,0
115,0.006040,272,1088,0
116,0.006077,272,0,0
117,0.006091,275,1100,0
118,0.006120,277,1108,0
119,0.005975,280,1120,0
120,0.006054,280,0,0
121,0.019153,282,1128,0
122,0.007309,287,2288,0
123,0.005239,290,1160,0
124,0.005105,292,1168,0
125,0.004397,292,0,0
126,0.005175,295,1180,0
127,0.005214,297,1188,0
128,0.005107,297,0,0
129,0.005141,300,1200,0
130,0.004553,300,0,0
131,0.004951,302,1208,0
132,0.005109,305,1220,0
133,0.004581,305,0,0
134,0.005205,307,1228,0
135,0.004874,307,0,0
136,0.006087,310,1240,0
