Frame,DeltaTime,ParticleCount,ChannelCollisions,SphereCollisions
1,0.020000,0,0,0
2,0.020000,5,28,0
3,0.047737,10,68,0
4,0.008244,25,444,0
5,0.006752,27,108,0
6,0.010100,30,120,0
7,0.007630,32,128,0
8,0.011054,35,140,0
9,0.007747,37,148,0
10,0.007999,40,160,0
11,0.007651,42,168,0
12,0.007944,45,180,0
13,0.007656,47,188,0
14,0.007941,50,200,0
15,0.007522,52,208,0
16,0.009200,55,220,0
17,0.008841,57,228,0
18,0.007958,60,240,0
19,0.007616,62,248,0
20,0.008309,65,260,0
21,0.007536,67,268,0
22,0.007592,70,280,0
23,0.008094,72,288,0
24,0.007648,75,300,0
25,0.008387,77,308,0
26,0.007488,80,320,0
27,0.004970,80,0,0
28,0.004761,82,328,0
29,0.005255,85,340,0
30,0.005152,85,0,0
31,0.005520,87,348,0
32,0.005513,90,360,0
33,0.004809,90,0,0
34,0.004770,92,368,0
35,0.004467,92,0,0
36,0.004765,95,380,0
37,0.004616,95,0,0
38,0.006235,97,388,0
39,0.005968,100,400,0
40,0.004694,100,0,0
41,0.004605,102,408,0
42,0.004746,105,420,0
43,0.004535,105,0,0
44,0.004753,107,428,0
45,0.004525,107,0,0
46,0.004785,110,440,0
47,0.004677,110,0,0
48,0.006113,112,448,0
49,0.006063,115,460,0
50,0.006085,115,0,0
51,0.006036,117,468,0
52,0.006098,120,480,0
53,0.006076,122,488,0
54,0.006036,122,0,0
55,0.006075,125,500,0
56,0.006083,127,508,0
57,0.006128,130,520,0
58,0.006034,130,0,0
59,0.006064,132,528,0
60,0.006116,135,540,0
61,0.006013,135,0,0
62,0.006100,137,548,0
63,0.006088,140,560,0
64,0.005997,142,568,0
65,0.006354,142,0,0
66,0.006394,145,580,0
67,0.005568,147,588,0
68,0.006139,150,600,0
69,0.005927,150,0,0
70,0.006077,152,608,0
71,0.006439,155,620,0
72,0.005738,155,0,0
73,0.006075,157,628,0
74,0.006114,160,640,0
75,0.005980,162,648,0
76,0.006081,162,0,0
77,0.006034,165,660,0
78,0.006124,167,668,0
79,0.006046,170,680,0
80,0.006046,170,0,0
81,0.006085,172,688,0
82,0.006064,175,700,0
83,0.006090,175,0,0
84,0.006008,177,708,0
85,0.006189,180,720,0
86,0.005984,182,728,0
87,0.006085,182,0,0
88,0.006064,185,740,0
89,0.006060,187,748,0
90,0.006084,190,760,0
91,0.006079,190,0,0
92,0.006083,192,768,0
93,0.006073,195,780,0
94,0.006076,195,0,0
95,0.006074,197,788,0
96,0.006039,200,800,0
97,0.006094,202,808,0
98,0.006027,202,0,0
99,0.006123,205,820,0
100,0.006038,207,828,0
101,0.006093,210,840,0
102,0.006071,210,0,0
103,0.006072,212,848,0
104,0.006075,215,860,0
105,0.006090,215,0,0
106,0.006075,217,868,0
107,0.006066,220,880,0
108,0.006056,222,888,0
109,0.006058,222,0,0
110,0.006059,225,900,0
111,0.006147,227,908,0
112,0.006001,230,920,0
113,0.006125,230,0,0
114,0.006105,232,928,0
115,0.006342,235,940,0
116,0.006179,237,948,0
117,0.005667,237,0,0
118,0.006072,240,960,0
119,0.006108,242,968,0
120,0.006053,242,0,0
121,0.006041,245,980,0
122,0.006067,247,988,0
123,0.006071,250,1000,0
124,0.006275,250,0,0
125,0.005850,252,1008,0
126,0.006050,255,1020,0
127,0.006136,257,1028,0
128,0.006049,257,0,0
129,0.006072,260,1040,0
130,0.006090,262,1048,0
131,0.006066,262,0,0
132,0.006061,265,1060,0
133,0.006067,267,1068,0
134,0.006073,270,1080,0
135,0.006095,270,0,0
136,0.006042,272,1088,0
137,0.006078,275,1100,0
